rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2PnlsTsOTLE5jnBnNe2K0A","Linkin Park","The Emptiness Machine","Warner Records",1,1,9,"2900582"
2,"spotify:track:2byoNXF9Y6qhIGBq33ATEm","Shirin David, Sampagne","it girl (feat. Sampagne)","Juicy Money Records",2,2,2,"2389726"
3,"spotify:track:77p59nG1oU5pzd20rPxBwC","Jazeek, Luciano, Miksu / Macloud","PLAYBOYBUNNIES","NINETYNINE MUSIC x Good Kid Records x Ventura Records",3,6,5,"1957439"
4,"spotify:track:5U8jvRKKzcc3XjBB2CNZaZ","LACAZETTE","LID","LACAZETTE",2,4,6,"1887849"
5,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",5,11,12,"1820461"
6,"spotify:track:64f3yNXsi2Vk76odcHCOnw","Shirin David","bauch beine po","Juicy Money Records",1,5,15,"1778866"
7,"spotify:track:3fgehc497TFqKH1zBL2YNK","Linkin Park","Heavy Is the Crown","Warner Records",3,8,7,"1771735"
8,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",8,15,9,"1699776"
9,"spotify:track:3SYHVGpbPQ8sPCRosoA9Wy","LACAZETTE","HDL","LACAZETTE",1,3,3,"1694464"
10,"spotify:track:3bVyVZX4GQQujlNefSP5fp","Bonez MC","früher sterben","187 Strassenbande",7,7,2,"1681891"
11,"spotify:track:0xGQTpN4ESETtl1Sp6rzd2","The Weeknd, Anitta","São Paulo (feat. Anitta)","XO / Republic Records",11,-1,1,"1609382"
12,"spotify:track:5vNRhkKd0yEAg8suGBpjeY","ROSÉ, Bruno Mars","APT.","Atlantic Records, THEBLACKLABEL",9,10,3,"1591472"
13,"spotify:track:4b3W0IbHDwHCvjSs708Tr4","AYLIVA, Apache 207","Wunder","Whiteheart Records/WM Germany",1,12,28,"1563289"
14,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",7,16,25,"1563128"
15,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",15,46,3,"1533153"
16,"spotify:track:7bkUa9kDFGxgCC7d36dzFI","Berq","Rote Flaggen","Urban",3,13,19,"1531083"
17,"spotify:track:3pPMgoouYtezLiBTEeL9be","FOURTY, Bausa, CHEKAA","VEMPA","Life is Pain",3,21,29,"1316161"
18,"spotify:track:5ubQrs2wWoSgRwEaPZd4eS","LACAZETTE","H&K","LACAZETTE",8,18,10,"1282886"
19,"spotify:track:4qdGZUy2bzM8GB2qBaMWpR","SANTOS, Sido","Geschlossene Augen","Urban",5,20,4,"1212315"
20,"spotify:track:5JLbgRkto4OrrkWgAHcJZT","Souly","Bundeswehr","Souly",19,25,7,"1180490"
21,"spotify:track:3JG1uFc40wfyrqaWC7iv0e","Artemas","i like the way you kiss me","Artemas",1,24,34,"1176707"
22,"spotify:track:1Es7AUAhQvapIcoh3qMKDL","The Weeknd, Playboi Carti","Timeless (with Playboi Carti)","XO / Republic Records",6,26,6,"1138667"
23,"spotify:track:1Bds1PSumHSeVQFqIWc77p","Shindy","40 Tage","Urban",17,17,3,"1130319"
24,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",1,28,42,"1114373"
25,"spotify:track:4DvJL9DY4YIL2b5tLTZMy7","Aymen, SadiQ","Hoodie Hoodie","MOONBOYS ENT.",19,19,2,"1110710"
26,"spotify:track:1moKZKZydvCRie5SQ8wlis","Ufo361, Nina Chuba","LIEBE (feat. Nina Chuba)","Epic/Stay High",9,9,2,"1094269"
27,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",4,27,64,"1068041"
28,"spotify:track:4rA41YUfp4ZXdmbBoiDJhG","Dardan","Blanco","Hypnotize Entertainment",14,22,3,"1061238"
29,"spotify:track:4UKQ8zZQ92nTdxQpz6VrPv","bac","Rosaroter Tee","Polydor",29,33,3,"1060959"
30,"spotify:track:2nLtzopw4rPReszdYBJU6h","Linkin Park","Numb","Warner Records",13,36,106,"1053271"
31,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",15,34,291,"1042354"
32,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",32,49,23,"1034880"
33,"spotify:track:0cQVqPuHQP4KEwc7ZUQmj6","The Neighbourhood","Sweater Weather","Columbia",33,43,201,"1027771"
34,"spotify:track:5nPbKG04fhLkIAjcPFaZq7","HUGEL, Topic, Arash, Daecolm","I Adore You (feat. Daecolm)","Virgin",18,31,16,"1014655"
35,"spotify:track:1bJRd2ey6ER7neSxZwYdAG","BL3SS, CamrinWatsin, bbyclose","Kisses (feat. bbyclose)","Atlantic Records UK",35,37,14,"1006287"
