rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2KslE17cAJNHTsI2MI0jb2","Jung Kook","Standing Next to You","BIGHIT MUSIC",1,1,23,"1117515"
2,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,4,40,"797958"
3,"spotify:track:3qhYidu0cemx1v9PgTtpS5","Sơn Tùng M-TP","Chúng Ta Của Tương Lai","Universal Music Indochina Distributed Labels",1,2,6,"744350"
4,"spotify:track:2xOhv7XudrBDtkID1jwsFE","Vũ Cát Tường","Từng Là","Universal Music Indochina Distributed Labels",2,3,7,"741963"
5,"spotify:track:1aKvZDoLGkNMxoRYgkckZG","ILLIT","Magnetic","BELIFT LAB",5,5,4,"618051"
6,"spotify:track:2N0SPREDYqILVEFSsWF5N5","V","Love Me Again","BIGHIT MUSIC",2,7,36,"602589"
7,"spotify:track:4qYfRfSxsmhJ1WMaywtLyI","Wren Evans, itsnk","Từng Quen","Universal Music Indochina",1,8,25,"555869"
8,"spotify:track:0PBTlQ84CBJF0tBnKGmQa6","V","FRI(END)S","BIGHIT MUSIC",1,6,5,"526353"
9,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",1,9,56,"511858"
10,"spotify:track:3ZbZtdEw9U0uZW4tZItIwq","RHYDER, CoolKid, BAN","Chịu Cách Mình Nói Thua","RHYDER",6,10,21,"499693"
11,"spotify:track:1bG6Q8sR8jda7ryI365y8o","Vũ., Dear Jane","Những Lời Hứa Bỏ Quên","WM Vietnam",1,11,18,"457805"
12,"spotify:track:4fj4Jn4nw8fGX8xdbCntJf","CoolKid, RHYDER","Sau Cơn Mưa","MaiDao Music",12,14,33,"403874"
13,"spotify:track:1LxaXT8hwdBWSNpOqTjF8R","SOOBIN","giá như","Spacespeakers",13,-1,1,"403320"
14,"spotify:track:4exlWP8cokkWVCvyP3kg7c","tlinh, 2pillz","nếu lúc đó","Universal Music Indochina Distributed Labels",1,15,59,"390781"
15,"spotify:track:1khMN4Adfi3LrZvxOq4YM5","VSOUL, RPT MCK, Obito, Ronboogz, Boyzed","Buồn Hay Vui (feat. RPT MCK, Obito, Ronboogz & Boyzed)","12 trái lê",3,12,17,"388418"
16,"spotify:track:5C1O3fpMsiisJpHiB1uuDf","52Hz, RIO","ĐỢI (Prod. RIO)","DAO Entertainment",13,13,15,"387409"
17,"spotify:track:3K7RddI2L8Wiv7uIbrhfLc","The Masked Singer, Lâm Bảo Ngọc, Hứa Kim Tuyền","Rồi Em Sẽ Gặp Một Chàng Trai Khác","THE MASKED SINGER",11,16,22,"375196"
18,"spotify:track:7jLSThU5Kg1RWt19Leiaxm","RPT MCK, Trung Trần","Chìm Sâu","N0L4B3L",1,27,112,"374108"
19,"spotify:track:7tFwBnuaGXqiiONukPRaCo","Minh Huy","Miên Man","LOOPS Music",11,20,33,"373442"
20,"spotify:track:2uZmeuNAxSm7XfVIwLkhCx","Ronboogz","nhắn nhủ","MaiDao Music",18,18,18,"366650"
21,"spotify:track:6VXVYATpQXEIoZ97NnWCmn","Madihu, Vũ.","Vì Anh Đâu Có Biết","WM Vietnam",2,28,89,"356049"
22,"spotify:track:4CUvVaAYuXtvYURLFz7EIL","Emcee L (Da LAB), Da LAB, Muộii (Starry Night)","Chuyện Đôi Ta (feat. Muộii)","Yin Yang Media",3,35,124,"355936"
23,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",2,47,29,"349743"
24,"spotify:track:5PLjpBivzvuaIIqqkQgnRK","GREY D, tlinh","vaicaunoicokhiennguoithaydoi","M Music Records",2,37,96,"343647"
25,"spotify:track:4NTanSVXBkQ2NmDEbr2vLE","Kai Đinh, GREY D, Hoàng Thùy Linh","Trái đất ôm Mặt trời","Yin Yang Media",8,19,17,"343183"
26,"spotify:track:1K0HQ30Wc11okzlcnFA7Ub","HIEUTHUHAI","Không Thể Say","M Music Records",7,30,52,"341089"
27,"spotify:track:1o6cYDMHvKOfizi4d9Lqxr","W/N","id 072019","Universal Music Indochina Distributed Labels",3,29,38,"338917"
28,"spotify:track:4jWmhzf53Q0ZvZMuGdiR9x","WEAN, tlinh","shhhhhhh..","WEAN",9,26,28,"333207"
29,"spotify:track:5T6j0rfpCDBzAxC8Fpd0N7","Low G, Thắng","An Thần","Rap Nhà Làm",2,34,130,"332183"
30,"spotify:track:3a2Oftcs10wtzw6AmxuTMU","Olew","Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau","LOOPS Music",8,32,65,"331848"
31,"spotify:track:6KgZf5gZgF1KLNxq1qZgHP","Phương Ly","Anh Là Ngoại Lệ Của Em","WM Vietnam",7,23,28,"327652"
32,"spotify:track:5ECHJ1llWBNYLVCYrllD3x","Da LAB, Phương Ly","Chạy Khỏi Thế Giới Này","LOOPS Music",11,39,94,"322832"
33,"spotify:track:3A9A7mfVDVm3rrS9SMGhg5","Kha","Hư không","MaiDao Music",22,22,14,"320862"
34,"spotify:track:2kauMp3YNHXULGXyJh4321","Wren Evans, itsnk","Phóng Đổ Tim Em","Universal Music Indochina",9,25,18,"319074"
35,"spotify:track:5BTzf3doGTigDIYUFtbkI9","Emcee L (Da LAB), Da LAB, Badbies","Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies)","Yin Yang Media",5,45,173,"317110"
36,"spotify:track:0kHgteR4TV4LO80wrasDSR","Karik, GDucky","Bạn Đời","WM Vietnam",5,33,29,"316300"
37,"spotify:track:2o1pb13quMReXZqE7jWsgq","Ariana Grande","intro (end of the world)","Republic Records",13,17,6,"314706"
38,"spotify:track:36OyVzUmUFb1MTTzy3YXbh","Phan Mạnh Quỳnh","Sau Lời Từ Khước (Theme Song From ""MAI"")","Yin Yang Media",3,24,9,"312922"
39,"spotify:track:2JuHIbFudHwDqQssgqsH3i","Vũ Phụng Tiên, DT Tập Rap, Drum7","Lệ Lưu Ly","Big Arts Entertainment",6,31,30,"308414"
40,"spotify:track:51ZQ1vr10ffzbwIjDCwqm4","Ariana Grande","we can't be friends (wait for your love)","Republic Records",17,21,6,"306577"
41,"spotify:track:3ukrFH17Zl6iEZ2QJ1Zwiy","RPT Orijinn, Ronboogz","Don't Côi","Rapital",3,41,69,"304621"
42,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",11,40,43,"300606"
