rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2BvjmY4Mp5q1AHL0laetd6","Heuss L'enfoiré, Gazo","Saiyan","150 Prod / Straw Production",1,1,16,"2769882"
2,"spotify:track:6z0GwK274ToNmvxfyYPuHw","Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa","Petit génie","Universal Music Distributed Labels",2,4,7,"2740184"
3,"spotify:track:30D9x5LFgL2o9xidjX2wtE","Soolking, Gazo","Casanova","Universal Music MENA Distributed Labels",1,2,11,"2704113"
4,"spotify:track:73LBcJygFdRAiJfWkpnf2G","Dave, Tiakola","Meridian","Dave / Neighbourhood Recordings",3,3,4,"2367208"
5,"spotify:track:0sazgd7qckzMWxJ6IHcRFv","Freeze corleone","Jour de plus","MMS CORP",5,9,2,"1962647"
6,"spotify:track:2sMxeHjS9rQh9gB92rcRF9","Freeze corleone","MW2","MMS CORP",5,5,2,"1890400"
7,"spotify:track:0IzfVZmlCiwPZmjNkRJehY","Freeze corleone","Shavkat","MMS CORP",2,6,9,"1788293"
8,"spotify:track:2IGMVunIBsBLtEQyoI1Mu7","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",7,8,7,"1768820"
9,"spotify:track:4wNyrbY6B2Okii8VeKo2B2","Tiakola","Meuda","Wati-B",2,11,69,"1696651"
10,"spotify:track:0EzNyXyU7gHzj2TN8qYThj","SDM","Bolide allemand","92i / Capitol Music France",1,10,42,"1680921"
11,"spotify:track:3jBIofMaOimfUgK4E3hBGB","Freeze corleone","Ancelotti","MMS CORP",7,7,2,"1660928"
12,"spotify:track:02RGARryimtGfuawXbKj8P","Favé, Gazo","Flashback","109 Record / Morning Glory Music / Believe",12,-1,1,"1625619"
13,"spotify:track:2ImdwbujxKFxN1UxEvf2dD","KeBlack","LAISSE MOI","Motema records",13,59,2,"1534463"
14,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",14,43,3,"1458583"
15,"spotify:track:24JrEVHDfohup0ypuOV7os","Werenoi","Laboratoire","PLR Music / PGP Records / Allpoints",9,18,28,"1365059"
16,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","Loreen","Tattoo","Universal Music AB",7,21,19,"1283823"
17,"spotify:track:6JTFR9jAJ9z8jUiGo2q1PV","Freeze corleone","Kpop","MMS CORP",12,12,2,"1238773"
18,"spotify:track:7CpI3rs2A4etl7VXghjfWe","Freeze corleone","Voldemort","MMS CORP",14,14,2,"1207191"
19,"spotify:track:7d391WfC0HtftRcetDFQUy","PLK","Nouvelles","Panenka Music",3,23,23,"1151339"
20,"spotify:track:7ebeLiT7gklzZkqM17e2VC","Freeze corleone","Bill Clinton","MMS CORP",15,15,2,"1126679"
21,"spotify:track:1vYXt7VSjH9JIM5oRRo7vA","Dua Lipa","Dance The Night - From Barbie The Album","Atlantic Records",5,22,17,"1050915"
22,"spotify:track:4L52lm17SjnpXfhJF9Lixz","Freeze corleone","Amérique du sud","MMS CORP",16,16,4,"1041238"
23,"spotify:track:7EO5oDxrq2dvYDgBjFvFYY","No Limit, Gazo, Damso","LA RUE","NO LIMIT PROD",1,27,19,"1024187"
24,"spotify:track:4rlJusZHkNxWrldftzuF5n","Freeze corleone","Lamborghini bénie","MMS CORP",20,20,2,"1007439"
25,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",10,28,23,"1004991"
26,"spotify:track:62crMRev17STkFMzAGsb1I","Freeze corleone","Isshin Ashina","MMS CORP",13,13,2,"968000"
27,"spotify:track:3Iy4j2lCqW8BXGkFk21U6F","Ninho, Central Cee","Eurostar (feat. Central Cee)","Rec. 118/Jefe Production",1,30,12,"938757"
28,"spotify:track:6IdcyYfBz9LG3SWIKVyNgh","Becky G, Omega","Arranca (feat. Omega)","Kemosabe Records/RCA Records",20,35,17,"933003"
29,"spotify:track:2G4C8evrYTOcMhWNSKSBoy","Dave, Tiakola","Special","Dave / Neighbourhood Recordings",14,26,4,"930634"
30,"spotify:track:55Q180Og5mkW2XeGPjB7yn","Morad, Jul","Se Grita","M.D.L.R",15,29,18,"922291"
31,"spotify:track:2atifJyt3RvBk2c1USIZ9d","Freeze corleone","Tse Chi Lop","MMS CORP",17,17,2,"919585"
32,"spotify:track:0i9RysNKssk6syOrKDX3U2","Gazo, Tiakola","FLEURS (feat. Tiakola)","BSB PROD",10,37,64,"919162"
33,"spotify:track:6vHkJ4L8gqCwedvhXkSCsa","Trinix, One-T","The Magic Key","PEOPLE WANT TO DANCE",22,36,10,"915597"
34,"spotify:track:1JvMPB1mkcrQsnasBGMBYd","Ninho, Ayra Starr","No love","Rec. 118/Jefe Production",9,38,12,"910762"
35,"spotify:track:4mlG91f97Aynu9CDTeQi7S","Freeze corleone","L'homme méthode","MMS CORP",19,19,2,"905420"
36,"spotify:track:3D29kjUyWxsT3jUUTtARVQ","Gazo","DIE","BSB PROD",1,46,64,"854273"
37,"spotify:track:0XGBe8T2n2XTdesQgjQQIY","Naps, Gazo, Ninho","C'est carré le S","Ok Many industrie",1,25,21,"842762"
38,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,44,36,"841663"
39,"spotify:track:2t0sbwkCuLSS8LKFanHEZu","JEY BROWNIE, FLEM KGB","GTB","ATT Music Productions",7,34,13,"836436"
40,"spotify:track:6pIciAIov7TP5Zj4PTN9rc","Vacra","Tiki Taka","Universal Music Division Carthage Music",10,31,38,"821415"
41,"spotify:track:7A2DyRIqqelhZ4caPJMaFI","Favé","Urus","Morning Glory Music / 109 Record",3,39,49,"820393"
42,"spotify:track:609E1JCInJncactoMmkDon","ROSALÍA, Rauw Alejandro","BESO","Columbia Records/Duars Entertainment/Sony Music Latin",10,33,26,"819826"
43,"spotify:track:66TAAKeoOD0cFpVRug9IXZ","PLK","Demain","Panenka Music",1,45,23,"819470"
44,"spotify:track:14VthBnru6kiREQUYAuNSL","Trinix, Fafá de Belém","Emorio","Trinix Music / WEA France",25,32,11,"795742"
45,"spotify:track:3rkyVQEgaDR5nZvW10QOrQ","Werenoi","Chemin d'or","PLR Music / PGP Records / Allpoints",45,55,27,"772165"
46,"spotify:track:23RoR84KodL5HWvUTneQ1w","Peggy Gou","(It Goes Like) Nanana - Edit","XL Recordings",23,41,13,"759477"
47,"spotify:track:656vbT8JKkVx7g1yG12L89","OBOY","Avec Toi","SYNDICATE RECORDS",36,64,116,"751773"
48,"spotify:track:1xLCwgQcF6bKncTJmRGGws","SDM","Mr. Ocho","92i / Capitol Music France",6,53,42,"751772"
49,"spotify:track:5dSfZLxT4QUN4maDM5H2ZW","NAZAKEBLACK, Naza, KeBlack","1,2,3 Soleil","Capricarolesque Industry - Dayeden Musik",8,48,15,"737782"
50,"spotify:track:7xZglzTyyvra7Egv1Q3Gcb","Freeze corleone","Argent noir part. 3","MMS CORP",24,24,2,"729613"
51,"spotify:track:1NS6X0RWyNp0KzCCmCCwlu","Nahir, Vacra","Piranha (feat. Vacra)","AWA",20,42,17,"723195"
52,"spotify:track:3BKD1PwArikchz2Zrlp1qi","David Guetta, Anne-Marie, Coi Leray","Baby Don't Hurt Me","Parlophone UK",11,51,24,"720196"
53,"spotify:track:0YbFEoJi7Esa7lhIrEpBjl","Imagine Dragons","Waves","Kid Ina Korner / Interscope",26,47,20,"720034"
54,"spotify:track:1xs8bOvm3IzEYmcLJVOc34","Ayra Starr","Rush","Mavin Records",6,57,36,"704339"
55,"spotify:track:3aiOu3VFNOD9omIGG7nSq1","Aden Foyer","The Ballet Girl","Columbia",27,65,26,"695329"
56,"spotify:track:3p26SlvvvwRo3WY9pUTlE0","Mentissa","Mamma Mia","Tôt Ou Tard",30,60,16,"693513"
57,"spotify:track:2bNtWTLdqUGhLZqWUGPNvK","SCH","Je la connais","Universal Music Division Capitol Music France",30,56,31,"693377"
58,"spotify:track:2FDTHlrBguDzQkp7PVj16Q","Dave, Central Cee","Sprinter","Neighbourhood / Live Yours",31,52,16,"687780"
59,"spotify:track:4f0ytSBF6dlKOIFQsfeemV","Djadja & Dinaz","Capitaine","Carré music",6,54,27,"686650"
60,"spotify:track:2F2p7b5Xq20mRyEeWYaeUF","Purple Disco Machine, Kungs, Julian Perretta","Substitution (feat. Julian Perretta)","Columbia Local",22,50,23,"686602"
61,"spotify:track:7LjHqvRyDcMZ9rJ1XuY0IP","King Serenity, Locko, Sergio Alejandro","All for U (Ameyatchi)","Can't Stop Productions",44,74,10,"675175"
62,"spotify:track:31nfdEooLEq7dn3UMcIeB5","BENNETT","Vois sur ton chemin - Techno Mix","Warner Music Central Europe",62,69,6,"671027"
63,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",17,77,112,"665743"
64,"spotify:track:4AWwa8me7EnMp6xCXnRTWo","R3HAB, INNA, Sash!","Rock My Body","Spinnin' Records",26,40,16,"662221"
65,"spotify:track:6kwmp0U8M1tPvgPHqvbwsr","Tiakola, Rsko","Gasolina (feat. Rsko)","Wati-B",6,63,69,"655278"
66,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",40,76,124,"650611"
67,"spotify:track:74Sbxr7GNTQM8RyPEmp9Nq","Kaneki, Ninho, Naps","Blue","Rec. 118",26,62,5,"649185"
68,"spotify:track:1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire","Olivia Rodrigo PS",58,58,12,"635806"
69,"spotify:track:38KQ5zKDeF3kUH18ZjzBbZ","Dubzyy","La League","PGP Records",34,49,59,"635413"
70,"spotify:track:07fbDnkKdZGk1gLvknxrns","OneRepublic","RUNAWAY","Mosley Music/Interscope Records",53,82,12,"628191"
71,"spotify:track:16FTTvpIgihyei3EBNw1jd","GAULOIS, Ninho","Jolie (feat. Ninho)","La G Corp / Tiens Tiens Retiens",1,68,36,"627075"
72,"spotify:track:7tChNCtleS9bUPD4uDXvJf","Kendji Girac, Vianney","Le feu","Universal Music Division Island Def Jam",40,67,17,"626504"
73,"spotify:track:0ma3NlsPqinnkehSwvXtSd","Werenoi, Ninho","Ciao","PLR Music / PGP Records / Allpoints",6,71,28,"624568"
74,"spotify:track:5JVR0F2Gya13oWlAG3dc62","Zokush, RK","1 2 3 4","Universal Music Division Virgin Music",74,92,3,"620187"
75,"spotify:track:0Jh6iWjna1wk5le0Ahn7No","Ninho","La vie qu'on mène","Rec. 118 / Mal Luné Music",3,73,235,"617566"
76,"spotify:track:3OFAB9JacVGaz4CWSsfZhZ","Zola","AMBER","AWA",1,70,44,"616314"
77,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",77,-1,1,"613355"
78,"spotify:track:6qvyN6NTUpdfOJRYjtSSd7","Josman","Intro","SIDELINE",23,79,79,"603413"
79,"spotify:track:1O2mX6MrjsJlkCGEF0TVWL","PLK","Émotif (Booska 1H)","Panenka Music",38,81,93,"603267"
80,"spotify:track:66tNDqYNR2S6Svwgm3BMi9","OBOY","Cabeza","Syndicate Records",5,91,129,"601825"
81,"spotify:track:2ewjMyCbNv2X1dB2qIDCwD","Damso","Θ. Macarena","Universal Music Division Carthage Music",1,86,240,"590122"
82,"spotify:track:4RoKNqyZ9622tcAeNPNv5k","Burna Boy","City Boys","Spaceship/ Bad Habit/Atlantic Records",82,88,4,"588526"
83,"spotify:track:2hfeuQkhID6cCWloWe6ugO","Werenoi","10.03.2023","PLR Music / PGP Records / Allpoints",21,80,30,"585280"
84,"spotify:track:6YWjskKykdPsBuiTBOg1VK","Damso","Δ. Dieu ne ment jamais","Universal Music Division Carthage Music",8,95,90,"574854"
85,"spotify:track:0goer5e8B6SJaTV2B51k6f","Jul","La bandite","D'Or et de Platine",11,87,77,"572837"
86,"spotify:track:2JBnBUqpC3hrhMZv1Z9JKO","Tiakola","La clé","Wati-B",48,90,60,"560260"
87,"spotify:track:5bOWPM362XpMa8zn6UR9te","Nuit Incolore","Dépassé","Wagram Music / Cinq 7",16,61,35,"550214"
88,"spotify:track:4MAloTk4m4tP1y5gpYYUDw","Gambi, NLE Choppa","Bonjour","Rec. 118",33,75,5,"549554"
89,"spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]","Darkroom/Interscope Records",48,94,10,"545327"
90,"spotify:track:6mxO7QRuE82rqvlszrGdMi","Zed","Joli","LDS Production",69,125,25,"541626"
91,"spotify:track:4cVnXm3iHSlOYRtHZcEEbj","Victor Thompson, Vacra, Ehis 'D' Greatest","THIS YEAR (Blessings) - French Remix","NWE Worldwide",32,98,21,"539657"
92,"spotify:track:59vMO9rkUuefwLMKzohNo5","Jason Derulo, Dido","When Love Sucks (feat. Dido)","Atlantic Records",44,85,12,"539596"
93,"spotify:track:22dUzMFttcR3uU17NcOAIv","Calvin Harris, Sam Smith","Desire (with Sam Smith)","Columbia",93,116,7,"539581"
94,"spotify:track:62PUsRLMQjhyXqijBxSw5B","Boris Way","Lose My Mind","Ultra Records, LLC",65,138,11,"537060"
95,"spotify:track:3kzXT2poHInDISrXOgT1PR","Werenoi","Solitaire","PGP Records",14,97,58,"535267"
96,"spotify:track:1bwhDrXcAtqePp8mNJ0pTe","Naps","La kiffance","OK Many Industrie et 13ème art Music",1,104,134,"534530"
97,"spotify:track:6AZZfRVQ0fZBVZt6V60DBT","Jul","La faille","D'Or et de Platine",6,96,19,"534103"
98,"spotify:track:17NHXI2CJp7KgdcwcDnRx4","Marnik, Naeleck, VINAI","Boyz In Paris (with VINAI)","Signatune",98,123,3,"531099"
99,"spotify:track:7jDmxUkdq4n3CHL6aLNJla","Louane","Pardonne-moi","Universal Music Division Island Def Jam",75,109,13,"523625"
100,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,102,77,"522831"
101,"spotify:track:7ELft1cx8anhsXE405kckI","Tiakola","M3lo","Wati-B",31,101,74,"522094"
102,"spotify:track:0GTO1m0ZbLNvsl6EAMXpj7","Aya Nakamura","Chérie","Rec. 118",61,83,5,"519286"
103,"spotify:track:2KReCz1L5XkGIBhDncQ5VZ","Måneskin","BABY SAID","Epic",43,78,23,"514831"
104,"spotify:track:54eE5H6F1HhyM5L4fRLq8s","Loi","Gold","VOLKSMUSIC/WM Germany",103,115,10,"512248"
105,"spotify:track:2Qzt61URbXBb9N2MSVDoDv","DYSTINCT, Naza, Unleaded","Business (feat. Naza)","Avalon Music",24,72,16,"507632"
106,"spotify:track:5pRqB6LtU8adyhgPGtklMY","Zola, Tiakola","TOUTE LA JOURNÉE (feat. Tiakola)","AWA",3,103,33,"506669"
107,"spotify:track:4MpqiN2moRQR2t0DO43MZH","SANTA","Popcorn Salé","Parlophone (France)",93,93,3,"505081"
108,"spotify:track:21QfY11V5UmQ3xZJVoK5A2","Leto, Koba LaD","Immonde","Rec.118 / Winterfell",66,66,2,"500537"
109,"spotify:track:5eTaQYBE1yrActixMAeLcZ","Calvin Harris, Ellie Goulding","Miracle (with Ellie Goulding)","Columbia",28,84,26,"500144"
110,"spotify:track:1gUwi1o1S9W9P0FQgJdY8s","P!nk","TRUSTFALL","RCA Records Label",42,99,14,"495381"
111,"spotify:track:48BdA5qBxXVoe59xvu0bwc","Gazo","RAPPEL","BSB PROD",4,113,65,"495180"
112,"spotify:track:6PrB4KpvuoYWtwjPC5a44S","Soolking, Niska","Balader","Universal Music Division Capitol Music France",2,100,69,"494346"
113,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",3,112,56,"492195"
114,"spotify:track:741UUVE2kuITl0c6zuqqbO","Nicki Minaj, Ice Spice, Aqua","Barbie World (with Aqua) [From Barbie The Album]","Atlantic Records",10,89,10,"490224"
115,"spotify:track:2ct8sYE8u8UZT229rWvXwL","Ninho, Niska","Elle a mal (feat. Niska)","Rec. 118 / Mal Luné Music",115,127,7,"483624"
116,"spotify:track:4BZZTXcd5ROagKhynqj61X","Hamza, Damso","Nocif","Just Woke Up",1,106,31,"483529"
117,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",7,141,42,"482185"
118,"spotify:track:0Wr98MVkENZXddiLB3bPb0","Louise Attaque","J't'emmène au vent","Universal Music Division Barclay",58,108,100,"479027"
119,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Mosley Music/Interscope Records",6,134,67,"476252"
120,"spotify:track:6D1HiF2e3Z0F8FwQ5uLxwn","Gazo, Favé, Kerchak, Leto","NO LÈCHE","BSB PROD",4,122,28,"471011"
121,"spotify:track:17jlkHSNHFu1zUuu8QZyOW","Dinos","Placebo","SPKTAQLR",55,128,58,"470990"
122,"spotify:track:4QiJK3bjjI3mbzyKDjjGlg","Shay","Jolie Go","Jolie Garce Records / Because Music",44,126,21,"470965"
123,"spotify:track:3RaCGXCiiMufRPoexXxGkV","Drake, SZA","Slime You Out (feat. SZA)","OVO",123,-1,1,"465393"
124,"spotify:track:2LKRpB6YTz0MUqbhJoqNCg","Dadju","Back It Up","Universal Music Division Capitol Music France",124,131,5,"463993"
125,"spotify:track:7x9aauaA9cu6tyfpHnqDLo","Jung Kook, Latto","Seven (feat. Latto)","BIGHIT MUSIC",25,118,10,"462200"
126,"spotify:track:2JNJSm3CjesTWLOcJm4Kiz","13 Organisé, SCH, Kofs, Jul, Naps, Soso Maness, Elams, Solda, Houari","Bande organisée","Rien 100 Rien",1,120,162,"460913"
127,"spotify:track:3oLn9QmwHO8Yu7NRCdAfIj","Werenoi","All eyes on me","PGP Records",54,117,18,"458052"
128,"spotify:track:1TaJ5m4eKM2gFqhxQo4YWX","SDM","Freestyle 8","Universal Music Division Capitol Music France",96,110,23,"455328"
129,"spotify:track:6OZwia8loN0aPS0vTvsBjR","Alonzo, Ninho, Naps","TOUT VA BIEN (feat. Ninho & Naps)","ONLY PRO",1,121,70,"451345"
130,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",130,158,3,"448649"
131,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",119,119,3,"444490"
132,"spotify:track:4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean","300 Entertainment",98,124,10,"444096"
133,"spotify:track:0DWdj2oZMBFSzRsi2Cvfzf","KAROL G, Shakira","TQG","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",29,105,30,"443330"
134,"spotify:track:2RSpOGQtcNgmbx5ejgho5X","Werenoi","Scarface","AWA",84,111,23,"442628"
135,"spotify:track:1qkwBaQUYh3HeUlUlGu8YM","Luidji","Reste en Vie","Foufoune Palace Bonjour, under exclusive distribution to Island Def Jam, a label of Universal Music France",81,144,13,"434658"
136,"spotify:track:3miLA8urFK78rpi4sHb5te","Niaks","Mahmouma","BYLKA PROD",136,195,2,"431930"
137,"spotify:track:56TVhhTLE8DWoV92xaTUE7","Romsii, 820ks","Nototune (feat. 820ks)","LE VILLAGE DE LA FRENCH",62,107,4,"427933"
138,"spotify:track:3BnDvpeuGOj21Ir2aVEtQo","Rema","Calm Down","Mavin Records / Jonzing World",2,132,74,"427153"
139,"spotify:track:0QqP2jJFb8RhGjugYSbFxf","Beendo Z","ᚷ. INSPIRÉ DE FAITS RÉELS #6","GUETTE MUSIC",78,129,3,"422645"
140,"spotify:track:5oePa8PlOTPAlRaGs2OZ3A","Ninho","Putana","Rec. 118 / Mal Luné Music",4,148,147,"422507"
141,"spotify:track:2gH0sY8ATBTt01imXPZJdH","Djadja & Dinaz","Pas là - Bonus track - édition Aube","Carré music",14,137,29,"419170"
142,"spotify:track:46NCn1HZ054Wy0o6H86teM","Dau","Finale - Nouvelle École","Netflix Music",4,157,17,"418909"
143,"spotify:track:0zehnMnrIcZrl23McnKDMc","Kaza","HRTBRK #2","Elektra France",88,170,52,"418344"
144,"spotify:track:4cj9dhfsdN71e2gBgCP8Ho","Werenoi, PLK","Escorte","PLR Music / PGP Records / Allpoints",11,139,28,"413951"
145,"spotify:track:387yCeKQgJON67MA3a5w0e","RIDSA","Dis Moi Tout","Play Two",81,140,10,"413579"
146,"spotify:track:45B8Dirdyo5wVKslxLO7Hu","SCH","Bénéfice","Rec. 118 / Maison Baron Rouge",30,146,6,"410000"
147,"spotify:track:5ioieZofgvXQK70RFhVohl","PLK, OBOY","Attentat","Panenka Music",7,153,96,"408540"
148,"spotify:track:4aslqUfhnz7lYd8mEMIToq","Dubzyy","TP - Instrumental","Instinct Productions",8,136,14,"407350"
149,"spotify:track:0Fqpx84jq1cK3pDtPvTFyM","Gazo","BECTE","BSB PROD",24,182,37,"402682"
150,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,155,199,"399680"
151,"spotify:track:0tCawDFGC71YFz5K0nB8Sy","Harley","Supalife 4","Full Records",55,130,33,"396905"
152,"spotify:track:4ZpIuzx91EAPK3VimONbfB","ZEG P, Hamza, SCH","FADE UP","On Da Trax",1,142,65,"391192"
153,"spotify:track:0z0izoGFPCoPJKFi41azyb","Damso","Ε. Signaler","Universal Music Division Carthage Music",5,161,136,"389394"
154,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",28,166,110,"389240"
155,"spotify:track:5aIVCx5tnk0ntmdiinnYvw","Tyla","Water","FAX Records/Epic",155,-1,1,"388985"
156,"spotify:track:4L0Iwsk1s8cbdBcEgdm8K5","Damso","Feu de bois","Universal Music Division Carthage Music",2,164,147,"388549"
157,"spotify:track:4e1U6KRJGed8gh3uRbAv3P","AriBeatz, Ozuna, GIMS, Sfera Ebbasta","MIRAGE (feat. Ozuna, GIMS & Sfera Ebbasta)","Epic Local",53,165,20,"386430"
158,"spotify:track:73RQVlMExXaeOi6mnlz3Bb","SDM","Rihanna","Universal Music Division Capitol Music France",118,143,8,"386246"
159,"spotify:track:53tfEupEzQRtVFOeZvk7xq","ROSALÍA","DESPECHÁ","Columbia",7,159,60,"386124"
160,"spotify:track:6hzi3AGB39FjxFqcjgbWs7","PNL","Deux frères","QLF Records",2,171,135,"384761"
161,"spotify:track:3ejjmzEsUfObGdmmQRVmM2","Niro, ElGrandeToto","Qui sait ? (feat. ElGrandeToto)","Ambition Music",18,162,32,"383558"
162,"spotify:track:4WB9OeauHXnGOMUK4s80gM","Lomepal","Trop beau","Pineale Prod - Grand Musique Management",1,169,248,"383415"
163,"spotify:track:5klPZRehMLpiKUchPAzKyR","Pierre de Maere","Un jour je marierai un ange","Wagram Music / Cinq 7",8,191,61,"382486"
164,"spotify:track:6IGg7qsBvA5xbrwz3MNHWK","Zola, Damso","COEUR DE ICE (feat. Damso)","AWA",1,168,27,"382169"
165,"spotify:track:4eWcCSJEe0d1gCEdKqyiHS","Josman","J'aime Bien!","Choke Industry",137,188,66,"381315"
166,"spotify:track:5f5fBrOBCOpLoFaWao5RXu","Gambi","PETETE","Rec. 118",1,133,60,"380276"
167,"spotify:track:3H398hWCL0DCKJHNQmURPP","Moha La Squale","Santa Monica","Elektra France",104,189,16,"377759"
168,"spotify:track:6Vcxzw4ifKqYxVrp3ckpVF","Gazo","HAINE&SEX","BSB PROD",1,160,99,"377096"
169,"spotify:track:0UawmEzDkE7zISZkhOB678","DYSTINCT, MHD, YAM","Tek Tek (feat. MHD)","Avalon Music",14,135,19,"374679"
170,"spotify:track:368KS9UNJ8cft7RJ1USwb9","Ziak","Raspoutine","Chrome Castle",29,174,49,"373517"
171,"spotify:track:3xrZCGMyXIDqesVz4QwJOL","Aya Nakamura","Baby","Rec. 118",3,150,36,"372516"
172,"spotify:track:57JhjU33uXlZtmr2Dsk8TX","Werenoi, Ninho","3 singes","PGP Records",8,167,32,"371715"
173,"spotify:track:6HTJgY7iWWlVLSDHsfHePf","Ninho","Jefe","Rec. 118 / Mal Luné Music",1,172,94,"370863"
174,"spotify:track:4sXLARdD7qG71UOZ21SY6L","Brulux","Benzema","Indépendant",174,-1,1,"370584"
175,"spotify:track:4kqsT3yDyJr1KZ2AkM9qfD","Nekfeu, Nemir","Elle pleut","Universal Music Division Carthage Music",4,197,142,"370380"
176,"spotify:track:0SKNkEMV313mE6oYsgVCgm","Jul","J'oublie tout","Liga One Industry",85,178,33,"368586"
177,"spotify:track:1s7oOCT8vauUh01PbJD6ps","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",23,-1,55,"368036"
178,"spotify:track:3dl81ypaK6k0y0RCszBKS4","Tayc","Room 69","Play Two",4,177,31,"364835"
179,"spotify:track:78SR3uKM8liycwwuLky8ub","Luidji","Pour deux âmes solitaires (Part.1)","FOUFOUNE PALACE",154,-1,7,"364677"
180,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",180,-1,1,"363867"
181,"spotify:track:3iJQzmcPnLrTC7WOQ2kYUt","Joseph Kamel","Celui qui part","Duchess Publishing",181,-1,1,"363622"
182,"spotify:track:57I5KhEpQFC9XBgKt6nklL","Nekfeu","On verra","Universal Music Division Carthage Music",133,173,76,"361035"
183,"spotify:track:4VcB0rnLW3Q9vvEbL5nKdv","PLK","Pelo","Panenka Music",19,196,8,"360070"
184,"spotify:track:03o8WSqd2K5rkGvn9IsLy2","SCH","Autobahn","Rec. 118",10,154,44,"360045"
185,"spotify:track:3DIYanBth8SOpko0IIB5CD","Sasso","J'picole","Wagram Music / W Lab",125,-1,23,"359805"
186,"spotify:track:1FEiijYPJtyswChfcpv3p0","Lana Del Rey","Summertime Sadness","Polydor Records",186,-1,4,"359698"
