rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5iBSvGT3waImHIGW1eEeH7","Benjamin Ingrosso","Look Who's Laughing Now","Universal Music AB",1,1,3,"1132219"
2,"spotify:track:5fZJQrFKWQLb7FpJXZ1g7K","Shaboozey","A Bar Song (Tipsy)","American Dogwood / EMPIRE",1,3,12,"1111268"
3,"spotify:track:2i659C6ywROaFG0kj5eOoA","C.Gambino","Sista Gång","WM Sweden",1,2,5,"1053080"
4,"spotify:track:2qSkIjg1o9h3YT9RAgYN75","Sabrina Carpenter","Espresso","Island Records",4,7,12,"886586"
5,"spotify:track:1NpIUD4KqHaMT91kw0YV40","Purple Disco Machine, Benjamin Ingrosso, Nile Rodgers, Shenseea","Honey Boy (feat. Nile Rodgers & Shenseea)","Columbia Local",2,4,9,"861289"
6,"spotify:track:3PzfAzqI03wcX8OikTdrH2","Soppgirobygget","Viva La Vida","Soppgiro inc. In Collaboration With Liso Records",6,14,5,"791960"
7,"spotify:track:0ZW2C4Yd8HvGXM6jrLmChx","Y4ska, Dizzy","CALMA","TopGuyz AB under exclusive license to Amuseio AB",6,13,7,"766973"
8,"spotify:track:7221xIgOnuakPdLqT0F3nP","Post Malone, Morgan Wallen","I Had Some Help (Feat. Morgan Wallen)","Mercury Records/Republic Records",3,9,8,"735416"
9,"spotify:track:3Vr3zh0r7ALn8VLqCiRR10","Myles Smith","Stargazing","RCA Records Label",6,10,8,"701797"
10,"spotify:track:5N3hjp1WNayUPZrA8kJmJP","Sabrina Carpenter","Please Please Please","Island Records",6,11,4,"698159"
11,"spotify:track:0FAWHFKFtk9eUQK6gLxBkw","Miss Li, Eah Jé","Maraton (feat. Eah Jé)","Pistol Packin' Music",8,8,12,"678432"
12,"spotify:track:7nwxrW8dM7LJWQ5ne64Adj","Asme","Fin & Bad","BL",12,-1,1,"675838"
13,"spotify:track:0mfzkwz6c0sb5qpkk79ZDO","Molly Sandén","Slutet av sommarn","Milkshake",6,6,5,"660884"
14,"spotify:track:4BliCq54T5TbxmaLdXJGEK","Hooja, Miriam Bryant","VEM FAN E DU?","Roxy Recordings",1,18,15,"635685"
15,"spotify:track:4GK4mydvnsodLEHWb4zJV4","Mares","Sunnanvind","Tjooff",5,5,184,"624580"
16,"spotify:track:2HYFX63wP3otVIvopRS99Z","Eminem","Houdini","Shady/Aftermath/Interscope Records",3,20,5,"604852"
17,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",13,21,7,"598570"
18,"spotify:track:331l3xABO0HMr1Kkyh2LZq","David Guetta, OneRepublic","I Don't Wanna Wait","Parlophone UK",18,27,13,"590572"
19,"spotify:track:29YN98sTVSpfYMpPzFXaGU","Bolaget","Välkommen ner","WM Sweden",3,41,13,"582603"
20,"spotify:track:2BCskl15k3IkQmj2YTYk2b","Nause, Hogland, Veronica Maggio","Tillfälligheter / Hungry Hearts - Mashup","Universal Music AB",20,-1,1,"579862"
21,"spotify:track:0j2JcSeuF8ElJTrC8g6493","Humlan Djojj, Josefine Götestam","Djurens vaggvisa","Filtr Kids",5,22,145,"572943"
22,"spotify:track:6KOzO2mUwSwe8a9GiJAn7X","Bolaget","Kan Inte Gå","WM Sweden",1,15,131,"560377"
23,"spotify:track:4kqkGUxHHAqJMtpsHMvLTQ","Medina","Que Sera","WM Sweden",1,36,18,"522665"
24,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",3,42,24,"518668"
25,"spotify:track:2GxrNKugF82CnoRFbQfzPf","Artemas","i like the way you kiss me","Artemas",2,29,15,"518517"
