rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0QRHOAeU8JRaVVn3UoZBih","Mora, SAIKO","REINA","Rimas Entertainment LLC",1,6,2,"5453141"
2,"spotify:track:6XbtvPmIpyCbjuT0e8cQtp","Quevedo","Columbia","Quevedo",1,1,9,"5303154"
3,"spotify:track:6irysuQyZWd7Bjj7ePiOs2","JHAYCO","Holanda","N&E Entertainment LLC",3,3,6,"4377640"
4,"spotify:track:7ABLbnD53cQK00mhcaOUVG","Myke Towers","LALA","WEA Latina",1,2,12,"4163599"
5,"spotify:track:0EhuGnOS6fTc5l5UNtDEH2","SAIKO, Quevedo, Feid, Mora","POLARIS - Remix","2023 Rimas Entertainment LLC.",1,4,13,"3426188"
6,"spotify:track:21N77gfWYoQDvrLvaeiQgi","Rauw Alejandro, Bizarrap","BABY HELLO","Sony Music Latin/Duars Entertainment",2,5,11,"2997782"
7,"spotify:track:0sfk352FO8bJUjWjIsyzSR","Mora","DONDE SE APRENDE A QUERER?","Rimas Entertainment LLC",7,24,2,"2987148"
8,"spotify:track:1Hs1uUl8o2VtDp1DABFq0O","LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK","Los del Espacio","WEA Latina",3,7,14,"2860749"
9,"spotify:track:0nfnCp3NNcUjksmxd5xqEG","Ozuna, Davido","Eva Longoria","Aura Music Corp.",9,10,6,"2606117"
10,"spotify:track:5iilNoD56jD3FJ3bM9tMP0","Omar Montes, SAIKO, Tunvao","Arena y Sal","Sony Music Latin",5,8,16,"2586006"
11,"spotify:track:1MB8kTH7VKvAMfL9SHgJmG","Sebastian Yatra, Manuel Turizo, Beéle","VAGABUNDO","UMLE - Latino",3,9,17,"2466997"
12,"spotify:track:1uFAI2C6r3YBQmXCAPGzZv","Mora","PASAJERO","Rimas Entertainment LLC",12,31,2,"2380409"
13,"spotify:track:5RqSsdzTNPX1uzkmlHCFvK","KAROL G, Peso Pluma","QLONA","Bichota/Interscope Records",13,15,4,"2309242"
14,"spotify:track:51FvjPEGKq2zByeeEQ43V9","Marshmello, Manuel Turizo","El Merengue","Sony Music Latin",4,11,27,"2266981"
15,"spotify:track:2iIBpwP4FyQ95xgVail3yr","Emilia, LUDMILLA, ZECCA","No_se_ve.mp3","2023 WK Records",14,14,17,"2166991"
16,"spotify:track:6XSqqQIy7Lm7SnwxS4NrGx","Feid, Young Miko","CLASSY 101","UMLE - Latino",4,13,23,"2147759"
17,"spotify:track:4PA1wK0leCjmRZlP5dQ8Lv","Sky Rompiendo, Feid, Myke Towers","El Cielo","Sony Music Latin",3,18,14,"1998979"
18,"spotify:track:5NxgenNnK2EXDfzkO8oKqt","SAIKO","Antidepresivos","2023 SAIKO",17,25,5,"1927933"
19,"spotify:track:4rKQ8daoK0aklVptea8A9E","Lola Indigo, Quevedo","EL TONTO","Universal Music Spain S.L.",1,23,21,"1860400"
20,"spotify:track:7ro0hRteUMfnOioTFI5TG1","Bad Bunny","WHERE SHE GOES","Rimas Entertainment LLC",1,20,16,"1816836"
21,"spotify:track:0XjX9s0XWOKZc8PLuW02wJ","Maluma","COCO LOCO","Sony Music Latin",10,16,13,"1773480"
22,"spotify:track:20CozgjF6bshBw8cLhN23B","Vicco","Nochentera","Sony Music Entertainment",9,19,31,"1754470"
23,"spotify:track:0Sfn2TYbpQtCGMBf6C0Y6T","Quevedo, Myke Towers","PLAYA DEL INGLÉS","Quevedo",2,26,39,"1746355"
24,"spotify:track:26V1bLUk0SBYkLEwl4caPR","Chanel, Abraham Mateo","Clavaito","Sony Music Entertainment",6,22,19,"1732260"
25,"spotify:track:5xSt1wxZobFcLzHrFakv6z","SAIKO","COSAS QUE NO TE DIJE","WM Spain",25,33,6,"1663749"
26,"spotify:track:18W8cuvcub2B9NQzm5rZxf","JC Reyes, Pedro Calderon, Blacknife","A 300","JC Reyes",26,34,16,"1651379"
27,"spotify:track:4rQu72zFJz3qne1bnEkVSt","Álvaro De Luna","Todo Contigo","WM Spain",13,28,25,"1607833"
28,"spotify:track:0zY2rypOdM8xmsf4tUyafF","SAIKO","SUPERNOVA","2023 SAIKO",1,21,21,"1590617"
29,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,29,67,"1568933"
30,"spotify:track:2NFadq6pUeiVEihLvUlOSr","Bizarrap, Rauw Alejandro","Rauw Alejandro: Bzrp Music Sessions, Vol. 56","DALE PLAY Records",1,30,12,"1538786"
31,"spotify:track:0Iozrbed8spxoBnmtBMshO","Quevedo","WANDA","Quevedo",5,32,33,"1527485"
32,"spotify:track:5uxIvoAHL2QOnRP2olOxzb","Sech, Mora, SAIKO","Cafe Malibú","Rich Music",9,35,7,"1515593"
33,"spotify:track:6k5wiT5l9DK8iZmhvEvoqo","Brray, JHAYCO, Ryan Castro","Corazón Roto - Remix","UMLE - Latino",33,40,21,"1503326"
34,"spotify:track:0s9CLbGKANcd5lCMoq38Ya","Lola Indigo, DELLAFUENTE","MALA SUERTE","Universal Music Spain S.L.",34,-1,1,"1492072"
35,"spotify:track:1LFXWfARjkBkc9Abofmgp8","Feid, ICON","FERXXO 151","UMLE - Latino",17,17,2,"1466225"
36,"spotify:track:609E1JCInJncactoMmkDon","ROSALÍA, Rauw Alejandro","BESO","Columbia Records/Duars Entertainment/Sony Music Latin",1,27,24,"1453592"
37,"spotify:track:2VOXLA9TzOAVCjDi7RY5DV","Jay Wheeler, Anuel AA, Hades66, Bryant Myers, Dei V","PACTO (feat. Bryant Myers & Dei V) - Remix","Linked Music / Dynamic Records / EMPIRE",23,37,6,"1413123"
38,"spotify:track:1zTzz7nUxA2UxE6NhNTWSF","Aitana, Rels B","miamor","Universal Music Spain S.L.",12,12,2,"1397508"
39,"spotify:track:0J9g1MMJDhyvOb3NWckHMm","Bad Gyal, Tokischa, Young Miko","Chulo pt.2","Universal Music Latino/Interscope",24,38,11,"1387998"
40,"spotify:track:3pQr8EhSzvKN3ZZlaL4Pae","Mora, Yandel","PÓLVORA","Rimas Entertainment LLC",40,51,2,"1381410"
41,"spotify:track:7MVIfkyzuUmQ716j8U7yGR","Milo j, Taiu","Rara Vez","Universal Music Argentina S.A.",5,36,29,"1348778"
42,"spotify:track:3oNnzH6hmqIGIhJ1NcHlrh","Maria Becerra","CORAZÓN VACÍO","WEA Latina",21,39,11,"1348238"
43,"spotify:track:4FAKtPVycI4DxoOHC01YqD","Yandel, Feid","Yandel 150","La Leyenda LLC",1,42,37,"1344556"
44,"spotify:track:7h3mCPlHYCPuSG93s7M3Xt","Mora","MEDIA LUNA","Rimas Entertainment LLC",41,41,2,"1318812"
45,"spotify:track:0PB0O24JqAuNdOAFVJljMS","Eladio Carrion, Bad Bunny","Coco Chanel","Rimas Entertainment LLC",2,43,25,"1313506"
