rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,2,71,"2665194"
2,"spotify:track:50zAEIE4B1QqhPjRMK2Xmh","Jin","Running Wild","BIGHIT MUSIC",2,-1,1,"2125667"
3,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",2,3,60,"1599774"
4,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,1,18,"1505357"
5,"spotify:track:2KslE17cAJNHTsI2MI0jb2","Jung Kook","Standing Next to You","BIGHIT MUSIC",1,5,54,"1069143"
6,"spotify:track:41DlPJXKTCypXdf2eSqa03","Vũ., Binz","bình yên","WM Vietnam",4,4,12,"893339"
7,"spotify:track:3COYA2vgfcUhDyRlVpZy5p","tlinh, Low G","PHÓNG ZÌN ZÌN","M Music Records",4,6,9,"838074"
8,"spotify:track:3uT8QfoX0BE8ZJa4h98LDW","Puppy, Dangrangto","Wrong Times","MaiDao Music",8,8,55,"809602"
9,"spotify:track:40pWxpbXoBYGPCiofujjZ6","MONO","Chăm Hoa","M Music Records",9,13,4,"785477"
10,"spotify:track:4nXrVH5xwN1w6TpmP7uu8n","HIEUTHUHAI, marzuz","Exit Sign","M Music Records",8,9,58,"729224"
11,"spotify:track:5vNRhkKd0yEAg8suGBpjeY","ROSÉ, Bruno Mars","APT.","Atlantic Records, THEBLACKLABEL",2,7,5,"717703"
12,"spotify:track:7fCeYpR02Q8JVuD88hJZVT","Da LAB, Minh Tốc & Lam","Bầu Trời Mới","Universal Music Indochina Distributed Labels",8,12,7,"699498"
13,"spotify:track:2oVLEoBVDvYrGmzrU7dEm5","ANH TRAI ""SAY HI"", Dương Domic","TRÀN BỘ NHỚ (feat. Dương Domic)","Anh Trai Say Hi",5,11,11,"672460"
14,"spotify:track:2N0SPREDYqILVEFSsWF5N5","V","Love Me Again","BIGHIT MUSIC",2,20,67,"668935"
15,"spotify:track:4fj4Jn4nw8fGX8xdbCntJf","CoolKid, RHYDER","Sau Cơn Mưa","MaiDao Music",8,15,64,"665685"
16,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",4,10,14,"665261"
17,"spotify:track:4eeflgjzTF8xN8U2E0dech","Dangrangto, TeuYungBoy, DONAL","NGỰA Ô","Higher Dimension",14,14,7,"616255"
18,"spotify:track:3ZbZtdEw9U0uZW4tZItIwq","RHYDER, CoolKid, BAN","Chịu Cách Mình Nói Thua","RHYDER",6,19,52,"615340"
19,"spotify:track:0e6fZkLArSmDIHnZcIua7t","Vũ., Low G","Không Yêu Em Thì Yêu Ai?","WM Vietnam",19,23,8,"578695"
20,"spotify:track:31VNCmwspR7nVJ6kruUuJt","Sơn Tùng M-TP","Đừng Làm Trái Tim Anh Đau","Universal Music Indochina Distributed Labels",1,18,24,"575627"
21,"spotify:track:446ygEWkggc5FMbBPQSMuM","ANH TRAI ""SAY HI"", HIEUTHUHAI, Dương Domic, Song Luân, JSOL, Trần Đăng Dương","SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương)","Anh Trai Say Hi",7,16,10,"562522"
22,"spotify:track:1K0HQ30Wc11okzlcnFA7Ub","HIEUTHUHAI","Không Thể Say","M Music Records",7,17,83,"557530"
23,"spotify:track:0s7RyyUlQfd8mnnboHe18n","MANBO, HIEUTHUHAI, HURRYKNG","Hẹn Gặp Em Dưới Ánh Trăng","Gerdnang",22,24,36,"535231"
24,"spotify:track:2GE2p2dFpxp7OIz2QOFBzW","ANH TRAI ""SAY HI"", HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều, Isaac","KIM PHÚT, KIM GIỜ (feat. HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều & Isaac)","Anh Trai Say Hi",5,21,13,"522245"
25,"spotify:track:7gSQxwCpEMjg8wb6Y3oqe7","ANH TRAI ""SAY HI"", RHYDER, Dương Domic, Pháp Kiều","HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)","Anh Trai Say Hi",6,22,19,"497966"
26,"spotify:track:2SR0alFA2oWYXSoePGTj0V","Jin","I’ll Be There","BIGHIT MUSIC",5,26,4,"488028"
27,"spotify:track:226ljdOTLM2clGpm4mZvAm","Dangrangto","Love is","MaiDao Music",27,27,4,"466627"
28,"spotify:track:0BX2eDMZJrGzApf4ZGXrFi","ANH TRAI ""SAY HI"", HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL, Orange","NGÁO NGƠ (feat. HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL & Orange)","Anh Trai Say Hi",6,25,16,"459459"
29,"spotify:track:4CUvVaAYuXtvYURLFz7EIL","Emcee L (Da LAB), Da LAB, Muộii (Starry Night)","Chuyện Đôi Ta (feat. Muộii)","Yin Yang Media",3,32,155,"440079"
30,"spotify:track:4qYfRfSxsmhJ1WMaywtLyI","Wren Evans, itsnk","Từng Quen","Universal Music Indochina",1,29,56,"433863"
31,"spotify:track:5ECHJ1llWBNYLVCYrllD3x","Da LAB, Phương Ly","Chạy Khỏi Thế Giới Này","LOOPS Music",11,40,125,"423329"
32,"spotify:track:3Nn9QjxOEj1pleW9xTG6cq","ANH TRAI ""SAY HI"", Quang Hùng MasterD, Negav, Pháp Kiều, ERIK","TÌNH ĐẦU QUÁ CHÉN (feat. Quang Hùng MasterD, Negav, Pháp Kiều & Erik)","Anh Trai Say Hi",13,30,10,"419013"
33,"spotify:track:26zqmmkqUK6mCc87XDzPym","ANH TRAI ""SAY HI"", RHYDER, Captain, Quang Hùng MasterD, WEAN, Ali Hoàng Dương","CHÂN THÀNH (feat. RHYDER, Captain, Quang Hùng MasterD, WEAN & Ali Hoàng Dương)","Anh Trai Say Hi",14,31,14,"413097"
34,"spotify:track:6VXVYATpQXEIoZ97NnWCmn","Madihu, Vũ.","Vì Anh Đâu Có Biết","WM Vietnam",2,33,120,"409505"
35,"spotify:track:0SLzsfxED15vyUccX4bCqo","tlinh, Low G","HOP ON DA SHOW","M Music Records",5,28,10,"405778"
36,"spotify:track:4gaxEUZE4z9pJAVTSFwgQI","14 Casper, Bon Nghiêm, buitruonglinh","một đời","DANDERLÉON",28,35,34,"400751"
37,"spotify:track:1LJyhnPdYGRLerwJd8CmL1","Vũ., Dear Jane","Những Lời Hứa Bỏ Quên","WM Vietnam",1,38,49,"396355"
38,"spotify:track:4exlWP8cokkWVCvyP3kg7c","tlinh, 2pillz","nếu lúc đó","Universal Music Indochina Distributed Labels",1,41,90,"389402"
39,"spotify:track:5J3m0taZ0W1E9HTE0MwcSv","Low G","Simp Gái 808","Rap Nhà Làm",9,43,58,"381906"
40,"spotify:track:7tFwBnuaGXqiiONukPRaCo","Minh Huy","Miên Man","LOOPS Music",11,51,64,"379634"
41,"spotify:track:12rIwDpMKwx77nV5O998nB","Wxrdie, RPT JasonDilla","Băng Qua Cầu Giấy","Universal Music Indochina Distributed Labels",41,153,2,"378885"
42,"spotify:track:1o6cYDMHvKOfizi4d9Lqxr","W/N","id 072019","Universal Music Indochina Distributed Labels",3,36,69,"378719"
43,"spotify:track:6D94p9ASguBcYlDC0o56vx","HIEUTHUHAI","NOLOVENOLIFE","M Music Records",24,39,58,"373676"
44,"spotify:track:5oFEvbM7lGnx8jfAkuhVyo","AMEE, RPT MCK","MỘNG YU","Yin Yang Media",3,37,16,"365738"
45,"spotify:track:3JIfmjJbanxJkwaPzYa2gN","ANH TRAI ""SAY HI"", Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương, Lâm Bảo Ngọc","REGRET (feat. Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương & Lâm Bảo Ngọc)","Anh Trai Say Hi",5,48,16,"363980"
46,"spotify:track:0HAfl1uPBf5qTMiuAi6Ym7","Captain, RHYDER","Ừ Thì Chia Tay (feat. RHYDER)","Great Entertainment",34,34,4,"356041"
47,"spotify:track:4jWmhzf53Q0ZvZMuGdiR9x","WEAN, tlinh","shhhhhhh..","WEAN",9,45,59,"355894"
48,"spotify:track:5BTzf3doGTigDIYUFtbkI9","Emcee L (Da LAB), Da LAB, Badbies","Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies)","Yin Yang Media",5,47,204,"354790"
49,"spotify:track:1J12HjUuXfJnaUdubTEzSR","HIEUTHUHAI","Nghe Như Tình Yêu","M Music Records",39,44,166,"346655"
50,"spotify:track:7mbWwlHgukuuW8r7Nc3FHv","Chọn gì? Chọn đi!, OgeNus, PiaLinh","Say Yes (Vietnamese Version)","MaiDao Music",30,46,11,"343113"
51,"spotify:track:2uZmeuNAxSm7XfVIwLkhCx","Ronboogz","nhắn nhủ","MaiDao Music",14,50,49,"334230"
52,"spotify:track:3a2Oftcs10wtzw6AmxuTMU","Olew","Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau","LOOPS Music",8,56,96,"327295"
53,"spotify:track:2xOhv7XudrBDtkID1jwsFE","Vũ Cát Tường","Từng Là","Universal Music Indochina Distributed Labels",2,52,38,"325865"
54,"spotify:track:1YmY0HUm05BUpcHibc1bhB","Jin","Another Level","BIGHIT MUSIC",54,-1,1,"324027"
55,"spotify:track:5PLjpBivzvuaIIqqkQgnRK","GREY D, tlinh","vaicaunoicokhiennguoithaydoi","M Music Records",2,70,127,"319153"
56,"spotify:track:7Cjsw965r7mVK888ZqP6Wo","Negav","Mình Anh Thôi","MIXUS",18,49,11,"311531"
57,"spotify:track:4qUmNOnS81p8wrMdBHRbS3","Jin, WENDY","Heart on the Window (with WENDY)","BIGHIT MUSIC",57,-1,1,"308041"
58,"spotify:track:5T6j0rfpCDBzAxC8Fpd0N7","Low G, Thắng","An Thần","Rap Nhà Làm",2,61,161,"307449"
59,"spotify:track:4rIBbB1vt0lEKDG2UTmfP0","Tăng Duy Tân, Drum7, 2pillz","Say Sóng","Big Arts Entertainment",59,140,2,"306854"
60,"spotify:track:5oSUmLelhXItguqPQ0Qn2b","Jin","Falling","BIGHIT MUSIC",60,-1,1,"303728"
61,"spotify:track:2a5hng9yXtbjtTVVm9UviC","Vũ Cát Tường","Mơ","Universal Music Indochina Distributed Labels",21,57,117,"301068"
62,"spotify:track:3hqOrxH5qPlvrApcb7Ac8c","Ronboogz","Lan Man","MaiDao Music",33,73,84,"293269"
63,"spotify:track:7kKu4NWeBh01I6aTIEP9bg","ANH TRAI ""SAY HI"", Quang Hùng MasterD","TRÓI EM LẠI (feat. Quang Hùng MasterD)","Anh Trai Say Hi",27,53,11,"291425"
64,"spotify:track:5PGh9MyKry8slG5AfvD1eD","Obito, Shiki, VSTRA","Hà Nội","12 trái lê",10,58,59,"290578"
65,"spotify:track:2CspwnypzT7rcWI9RfsoSb","JENNIE","Mantra","OA Entertainment/Columbia",6,42,6,"288443"
66,"spotify:track:62bwj2FZsr0ljcap1FEf8g","Ngô Lan Hương","Đi Giữa Trời Rực Rỡ - From ""Đi Giữa Trời Rực Rỡ""","SK Pictures",34,69,13,"287192"
67,"spotify:track:2wZAvkgiOE5tyrnqhB69KA","Sơn Tùng M-TP","Âm Thầm Bên Em","Universal Music Indochina Distributed Labels",34,65,213,"285390"
68,"spotify:track:5s7flUAYsDmcUWtHsMCihv","Jin","I will come to you","BIGHIT MUSIC",68,-1,1,"284550"
69,"spotify:track:3DLtPObflLQBodZN8qGODT","JustaTee, BigDaddy","2AM","WM Vietnam",18,64,134,"284237"
70,"spotify:track:6kCU6i8iRrAAmJJ8Sj4JYC","Shartnuss, Tr.D, Phankeo","Nắng có mang em về","MaiDao Music",44,55,41,"279323"
71,"spotify:track:3OVMe3H6iAxbLF8iD2UYrw","Sơn Tùng M-TP","Chúng Ta Của Tương Lai","Universal Music Indochina Distributed Labels",1,66,37,"278839"
72,"spotify:track:1MiJk3dXC5jzhvLFP0dUM7","Da LAB","Thức Giấc","Yin Yang Media",1,67,176,"273743"
73,"spotify:track:7kgzRBNkBRArtTPkYjWLYT","14 Casper, Bon Nghiêm","bao tiền một mớ bình yên?","DANDERLÉON",9,80,187,"272905"
74,"spotify:track:65aTHDZWUdh6WIafu9MtNF","HIEUTHUHAI, Negav, Kewtiie","ngủ một mình (tình rất tình)","M Music Records",2,54,101,"272864"
