rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,1,72,"2105187"
2,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,4,19,"2097227"
3,"spotify:track:02CrqOYzrJR8fYOffhvRZZ","ROSÉ","number one girl","Atlantic Records, THEBLACKLABEL",3,-1,1,"1582670"
4,"spotify:track:50zAEIE4B1QqhPjRMK2Xmh","Jin","Running Wild","BIGHIT MUSIC",2,2,2,"1506430"
5,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",2,3,61,"1185611"
6,"spotify:track:4nXrVH5xwN1w6TpmP7uu8n","HIEUTHUHAI, marzuz","Exit Sign","M Music Records",6,10,59,"1176589"
7,"spotify:track:41DlPJXKTCypXdf2eSqa03","Vũ., Binz","bình yên","WM Vietnam",4,6,13,"953236"
8,"spotify:track:2KslE17cAJNHTsI2MI0jb2","Jung Kook","Standing Next to You","BIGHIT MUSIC",1,5,55,"909196"
9,"spotify:track:1K0HQ30Wc11okzlcnFA7Ub","HIEUTHUHAI","Không Thể Say","M Music Records",7,22,84,"883985"
10,"spotify:track:5vNRhkKd0yEAg8suGBpjeY","ROSÉ, Bruno Mars","APT.","Atlantic Records, THEBLACKLABEL",2,11,6,"863276"
11,"spotify:track:3COYA2vgfcUhDyRlVpZy5p","tlinh, Low G","PHÓNG ZÌN ZÌN","M Music Records",4,7,10,"851248"
12,"spotify:track:3CmacJj7VC4W6daC8BWd0h","Dương Domic","Mất Kết Nối","DAO Entertainment",12,-1,1,"816219"
13,"spotify:track:40pWxpbXoBYGPCiofujjZ6","MONO","Chăm Hoa","M Music Records",9,9,5,"787280"
14,"spotify:track:3uT8QfoX0BE8ZJa4h98LDW","Puppy, Dangrangto","Wrong Times","MaiDao Music",8,8,56,"771077"
15,"spotify:track:2oVLEoBVDvYrGmzrU7dEm5","ANH TRAI ""SAY HI"", Dương Domic","TRÀN BỘ NHỚ (feat. Dương Domic)","Anh Trai Say Hi",5,13,12,"692060"
16,"spotify:track:7fCeYpR02Q8JVuD88hJZVT","Da LAB, Minh Tốc & Lam","Bầu Trời Mới","Universal Music Indochina Distributed Labels",8,12,8,"676611"
17,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",4,16,15,"676573"
18,"spotify:track:31VNCmwspR7nVJ6kruUuJt","Sơn Tùng M-TP","Đừng Làm Trái Tim Anh Đau","Universal Music Indochina Distributed Labels",1,20,25,"651627"
19,"spotify:track:4fj4Jn4nw8fGX8xdbCntJf","CoolKid, RHYDER","Sau Cơn Mưa","MaiDao Music",8,15,65,"618930"
20,"spotify:track:0s7RyyUlQfd8mnnboHe18n","MANBO, HIEUTHUHAI, HURRYKNG","Hẹn Gặp Em Dưới Ánh Trăng","Gerdnang",20,23,37,"617169"
21,"spotify:track:4eeflgjzTF8xN8U2E0dech","Dangrangto, TeuYungBoy, DONAL","NGỰA Ô","Higher Dimension",14,17,8,"601770"
22,"spotify:track:3ZbZtdEw9U0uZW4tZItIwq","RHYDER, CoolKid, BAN","Chịu Cách Mình Nói Thua","RHYDER",6,18,53,"590504"
