rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7x9aauaA9cu6tyfpHnqDLo","Jung Kook, Latto","Seven (feat. Latto)","BIGHIT MUSIC",1,1,10,"4039029"
2,"spotify:track:5h1BN75CEh8wdSwE1xrbSe","V","Slow Dancing","BIGHIT MUSIC",2,-1,1,"1590050"
3,"spotify:track:3Ua0m0YmEjrMi9XErKcNiR","Jimin","Like Crazy","BIGHIT MUSIC",1,2,26,"1348564"
4,"spotify:track:2N0SPREDYqILVEFSsWF5N5","V","Love Me Again","BIGHIT MUSIC",2,3,6,"920606"
5,"spotify:track:2UU11hvjN1JIn4iihEodNT","V","Blue","BIGHIT MUSIC",4,4,2,"589440"
6,"spotify:track:4HAOgAnILvXCbSODMoRnmD","V","For Us","BIGHIT MUSIC",5,5,2,"577929"
7,"spotify:track:5ydjxBSUIDn26MFzU3asP4","V","Rainy Days","BIGHIT MUSIC",3,6,6,"576817"
8,"spotify:track:4exlWP8cokkWVCvyP3kg7c","tlinh, 2pillz","nếu lúc đó","Universal Music Indochina Distributed Labels",1,10,29,"569899"
9,"spotify:track:1o6cYDMHvKOfizi4d9Lqxr","W/N","id 072019","Universal Music Indochina Distributed Labels",3,9,8,"536580"
10,"spotify:track:7pgbDdy7ax962o9d2xJceV","V","Slow Dancing (Piano Ver.)","BIGHIT MUSIC",8,8,2,"465517"
11,"spotify:track:486dVHo58R4EhBQjcYF2NX","RAP VIỆT, Tez, Myra Trần","Khi Cơn Mơ Dần Phai (feat. Tez & Myra Trần)","DAT VIET VAC",5,7,3,"428015"
12,"spotify:track:7jLSThU5Kg1RWt19Leiaxm","RPT MCK, Trung Trần","Chìm Sâu","N0L4B3L",1,11,82,"426181"
13,"spotify:track:6VXVYATpQXEIoZ97NnWCmn","Madihu, Vũ.","Vì Anh Đâu Có Biết","WM Vietnam",2,13,59,"408580"
14,"spotify:track:3YctJXK6kznnWl68TnYobN","RPT MCK","Anh Đã Ổn Hơn","N0L4B3L",3,12,29,"405455"
15,"spotify:track:25h0TqC9H3BcMA7KjK5nHK","GREY D, tlinh","vaicaunoicokhiennguoithaydoi","M Music Records",2,17,66,"376351"
16,"spotify:track:4TMdpMJNQdcawl8JjZEwLk","Lãng","Nụ hôn Bisou","12 trái lê",10,15,9,"363929"
17,"spotify:track:4CUvVaAYuXtvYURLFz7EIL","Emcee L (Da LAB), Da LAB, Muộii (Starry Night)","Chuyện Đôi Ta (feat. Muộii)","Yin Yang Media",3,14,94,"363300"
18,"spotify:track:1Vla7vXcM0zimotYpresDT","tlinh","tình yêu có nghĩa là gì?","Universal Music Indochina Distributed Labels",7,16,6,"351557"
19,"spotify:track:255vSRpVq5YYKBJiem1BVx","Andree Right Hand","Chơi Như Tụi Mỹ","$maker Music",4,18,18,"345408"
20,"spotify:track:0gzpqwLf1jhNjnSJEyweAX","Kuun Đức Nam, Linh Thộn","Tình cờ yêu em","MaiDao Music",20,31,4,"329780"
21,"spotify:track:3ukrFH17Zl6iEZ2QJ1Zwiy","RPT Orijinn, Ronboogz","Don't Côi","Rapital",3,22,39,"315794"
22,"spotify:track:28bxbqNcAuNxYDZYet6eZ7","RPT MCK, tlinh","Chỉ Một Đêm Nữa Thôi","N0L4B3L",9,21,29,"309102"
23,"spotify:track:7tFwBnuaGXqiiONukPRaCo","Minh Huy","Miên Man","LOOPS Music",20,20,3,"303278"
24,"spotify:track:6HpkHTTwfVmSoopeloHqOp","RAP VIỆT, Dick, DT Tập Rap, UMIE","Anh Là Ai? (feat. Dick, DT & UMIE)","DAT VIET VAC",3,19,10,"297954"
25,"spotify:track:2IGMVunIBsBLtEQyoI1Mu7","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",25,54,4,"295465"
26,"spotify:track:6Hs2xIgB8nzyGFDvVA8lFa","Madihu, Low G","Có Em","NGUYEN CHI PHONG",4,24,74,"291463"
27,"spotify:track:5iZHnufFUgATzrpGgH1K0W","T.R.I","Ánh Sao Và Bầu Trời","Yin Yang Media",1,23,98,"290319"
28,"spotify:track:08ULi904W2Po6pVj8nN7KC","GREY D, Chillies","đưa em về nhàa","M Music Records",3,25,22,"278664"
29,"spotify:track:1xoadYaxtOp9gHDwgmPDuz","JSOL, Hoàng Duyên","Sài Gòn Hôm Nay Mưa","Universal Music Indochina",3,26,121,"270910"
30,"spotify:track:3440g8awr2l0E5Yy2X5Epk","RPT MCK","Tại Vì Sao","N0L4B3L",3,29,52,"262113"
31,"spotify:track:27Z9T0mSWHYWSj9SNOGvyt","JustaTee, Phương Ly","Thằng Điên","NGUYEN THANH TUAN",2,30,59,"256026"
32,"spotify:track:1EmMFSLRVkOszCa4ul9z0F","W/N, Duongg, Nau, titie","3107 3","Universal Music Indochina Distributed Labels",1,32,112,"255329"
33,"spotify:track:5ECHJ1llWBNYLVCYrllD3x","Da LAB, Phương Ly","Chạy Khỏi Thế Giới Này","LOOPS Music",11,37,64,"250811"
34,"spotify:track:5BTzf3doGTigDIYUFtbkI9","Emcee L (Da LAB), Da LAB, Badbies","Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies)","Yin Yang Media",5,35,143,"248331"
35,"spotify:track:7kgzRBNkBRArtTPkYjWLYT","14 Casper, Bon Nghiêm","bao tiền một mớ bình yên?","DANDERLÉON",9,33,126,"243869"
36,"spotify:track:7kpNUrBDYDoX6QKGzrBD1R","RPT MCK, Trung Trần","Thôi Em Đừng Đi","N0L4B3L",8,36,29,"237692"
37,"spotify:track:7AD5F85waSb3yZxZxEXhJM","Tóc Tiên, Touliver","Có Ai Thương Em Như Anh","Yin Yang Media",20,40,68,"236028"
38,"spotify:track:5T6j0rfpCDBzAxC8Fpd0N7","Low G, Thắng","An Thần","Rap Nhà Làm",2,39,100,"235576"
39,"spotify:track:2QUU1AtY5fndKDNbr17EFk","tlinh","người điên","Universal Music Indochina Distributed Labels",10,34,5,"233876"
40,"spotify:track:3a2Oftcs10wtzw6AmxuTMU","Olew","Rồi Ta Sẽ Ngắm Pháo Hoa Cùng Nhau","LOOPS Music",8,42,35,"231139"
41,"spotify:track:7bFFUPBiF15n8m8RziqS4o","GREY D","dự báo thời tiết hôm nay mưa","M Music Records",7,44,44,"227492"
42,"spotify:track:0Qs29ApstkrU5T8S5Hxazw","BigDaddy, Emily","Ngõ Chạm","LOOPS Music",41,41,7,"226576"
43,"spotify:track:0vkExWiBJSrfWnlMC7x48b","UMIE","Không Yêu Xin Đừng Nói - Piano Version","LOOPS Music",37,43,29,"217923"
44,"spotify:track:17iGUekw5nFt5mIRJcUm3R","Sơn Tùng M-TP","Chúng Ta Của Hiện Tại","Universal Music Indochina Distributed Labels",1,51,144,"216739"
45,"spotify:track:0jV9S5sUnQSEvwMSXQ2u4l","RAP VIỆT, B Ray, 24k.Right, Dick, Captain, Đạt G","Người Được Chọn (feat. B Ray, 24k.Right, Dick, CAPTAIN & Đạt G)","DAT VIET VAC",45,48,2,"215305"
46,"spotify:track:7td8DTWoGC9u9db37mGHX6","Đen, PiaLinh","Nấu ăn cho em","Đen",8,47,19,"213537"
47,"spotify:track:76dD9BdSOzsRJSGGBjOcUf","HIEUTHUHAI, Negav, Kewtiie","ngủ một mình (tình rất tình)","M Music Records",2,46,40,"213169"
48,"spotify:track:5P7kRfpLaQRQsHKhgqximh","RAP VIỆT, JustaTee, Double2T","Tay-Lai Pr0 (Tây-Lai Pr0) [feat. JustaTee & Double2T]","DAT VIET VAC",48,66,2,"210060"
49,"spotify:track:41JPN7pZMTp1sumBOHOzHd","Agust D, IU","People Pt.2 (feat. IU)","BIGHIT MUSIC",1,53,20,"204597"
50,"spotify:track:5K2VTtm9skwbbVP54E0I4E","RAP VIỆT, Captain","Rolling Down (feat. CAPTAIN)","DAT VIET VAC",6,27,5,"202381"
51,"spotify:track:3kxFvcB92qQg9wl52CQ7aV","Double2T, Masew","À Lôi","Gia Đình Lớn",19,49,10,"198436"
52,"spotify:track:4YSryHqsD82Krc81l1EJD5","tlinh, 2pillz, WOKEUP","ghệ iu dấu của em ơi","Universal Music Indochina Distributed Labels",8,62,30,"196049"
53,"spotify:track:5cml547MByVlaVrKU2lJTg","Andree Right Hand, Wxrdie, Bình Gold, 2pillz","Em iu","$maker Music",18,57,17,"193188"
54,"spotify:track:5uyNAX6MazVAjBjVeOsTvp","W/N, Duongg, Nâu","3 1 0 7 (feat. Duongg & Nâu)","HONG AN ENTERTAIMENT,.JSC",11,56,163,"192724"
55,"spotify:track:4W2poMwGzKQHtpNCthoGhC","HIEUTHUHAI","Không Thể Say","M Music Records",7,52,22,"192024"
56,"spotify:track:1RGA13K66cABN7nYek6WNk","Madihu","Không Còn Em","WM Vietnam",17,59,9,"188466"
57,"spotify:track:3QD2NfLEIvMRbzv2uTu4B7","Myra Trần","Anh Chưa Thương Em Đến Vậy Đâu","Sony Music Entertainment",6,55,37,"187685"
58,"spotify:track:5fFLotKS1286huYIMQHqz7","Sơn Tùng M-TP","Muộn Rồi Mà Sao Còn","Universal Music Indochina Distributed Labels",1,65,126,"186596"
59,"spotify:track:4AgFXIVT7hVhBZ5DEOaLu3","Thịnh Suy","tiny love","Yin Yang Media",3,63,94,"185690"
60,"spotify:track:5FFVQGnZuJt9iAYpasTeq4","tlinh","nữ siêu anh hùng","Universal Music Indochina Distributed Labels",40,69,5,"185397"
61,"spotify:track:54UNNgtE3zzERwTuWSQLqd","MONSTAR, GREY D, VƯƠNG BÌNH","có hẹn với thanh xuân","Yin Yang Media",5,58,114,"184422"
62,"spotify:track:4qJSUFwZFouto5VZUlln75","tlinh, Trung Trần","Thích Quá Rùi Nà","Universal Music Indochina Distributed Labels",34,67,157,"183965"
63,"spotify:track:6jcLKVmEKAQIXIVHJZ8vzS","MONSTAR, GREY D, NICKY, VƯƠNG BÌNH","tình yêu chậm trễ","Yin Yang Media",46,64,41,"182477"
64,"spotify:track:6MgCMS8q3NA89TnVuPLvIN","RAP VIỆT, Captain, UMIE","Baby Gọi Cho Anh (feat. CAPTAIN & UMIE)","DAT VIET VAC",8,45,10,"177424"
65,"spotify:track:1yo967mk7CpjvruNxBecOY","Thắng","Trước Khi Em Tồn Tại","Thắng",22,68,18,"175526"
66,"spotify:track:2WOpp4vm16unl0N3i3BNNv","Ngơ, NÂN","Tình Đắng Như Ly Cà Phê","12 trái lê",15,80,194,"174884"
67,"spotify:track:3hqOrxH5qPlvrApcb7Ac8c","Ronboogz","Lan Man","MaiDao Music",33,71,23,"173769"
68,"spotify:track:76KYaCx7UjHwlnrqzcovLZ","PC","10 Ngàn Năm","12 trái lê",68,82,67,"171291"
69,"spotify:track:1Huy9G87D6pbIveFulsH0P","Sơn Tùng M-TP","Âm Thầm Bên Em","Universal Music Indochina Distributed Labels",35,74,152,"170092"
70,"spotify:track:0QzuaeCEEOV40Pn7IvKEny","Dhruv","double take","Little Worry/RCA Records",8,75,124,"168204"
71,"spotify:track:0x5BqH8iC2Y2lTMxAkNAna","RAP VIỆT, RHYDER","Từ Chối Hiểu (feat. Quang Anh Rhyder)","DAT VIET VAC",21,50,5,"167057"
72,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment",1,28,70,"165811"
73,"spotify:track:3AejRjgBsFV4HWHjJmmEP7","GREY D, Orange, Kai Đinh","lời tạm biệt chưa nói","Universal Music Indochina Distributed Labels",22,105,61,"165690"
74,"spotify:track:08GUMwJRpisuxHGyRzoSuu","Wren Evans, itsnk","Call Me","Universal Music Indochina",23,77,6,"165541"
75,"spotify:track:2dHoVW9AxJVSRebPRyV2aA","ROSÉ","Gone","YG Entertainment",2,72,109,"165311"
76,"spotify:track:4pLNKd4adQqEUvDfm4Q6wC","RAP VIỆT, Double2T","Người Miền Núi Chất (feat. Double2T)","DAT VIET VAC",61,61,6,"164831"
77,"spotify:track:2Npr9vbXuQYcpnsouBIrHU","The Masked Singer, Voi Bản Đôn","Ngày Mai Người Ta Lấy Chồng (feat. Voi Bản Đôn)","THE MASKED SINGER",39,60,5,"164599"
78,"spotify:track:1MiJk3dXC5jzhvLFP0dUM7","Da LAB","Thức Giấc","Yin Yang Media",1,89,115,"164584"
79,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",11,83,13,"163816"
80,"spotify:track:769IjpjHNrN36SPvj2ZBKu","HIEUTHUHAI","Nghe Như Tình Yêu","M Music Records",46,79,105,"162517"
81,"spotify:track:62SFLTN7txImu8pQwBMP6A","Tăng Duy Tân, Hoà Minzy","Bật Tình Yêu Lên","Big Arts Entertainment",4,73,31,"160557"
82,"spotify:track:5J90ah0ppUSev1uahqQiN6","Andiez, AMEE","Anh Đánh Rơi Người Yêu Này","MaiDao Music",19,85,46,"160409"
83,"spotify:track:57FeZINjlat9NLEhYUejmd","VSOUL, MFREE, TUYEN VO","NGTANOISE","VSOUL",83,95,10,"160243"
84,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",5,86,21,"158430"
85,"spotify:track:5HuDnBhNLj5m865LowtgZQ","tlinh, GREY D","kho báu đánh rơi (feat. GREY D)","Universal Music Indochina Distributed Labels",28,81,5,"157981"
86,"spotify:track:6iXGivPFpsqKmrINhIbPvx","Lynk Lee","Buồn Thì Cứ Khóc Đi","Lynk Lee",10,107,195,"157322"
87,"spotify:track:45PPoUgqs3JrhkZGEzSUHT","W/N, ERIK, Nau","3107 4 (feat. Erik, Nâu)","Universal Music Indochina Distributed Labels",24,93,23,"156537"
88,"spotify:track:7eDrdQ7PK9Xm1CZCKWsgmH","Vũ., TRANG","Anh Nhớ Ra (feat. TRANG)","WM Vietnam",19,96,54,"155856"
89,"spotify:track:5sdQOyqq2IDhvmx2lHOpwd","NewJeans","Super Shy","ADOR",12,76,11,"154834"
90,"spotify:track:0u8rZGtXJrLtiSe34FPjGG","Jimin","Like Crazy (English Version)","BIGHIT MUSIC",2,88,26,"154210"
91,"spotify:track:2PYDUM2IC01FOTDLQdFxJP","W/N, Duongg, Nau","3 1 0 7 - 2 (feat. DuongG & Nau)","GUM GROUP",27,94,134,"153482"
92,"spotify:track:1dUmmBh2nw8XzEI3au0uFs","Thịnh Suy","Chết Trong Em","InQ International",4,92,47,"151946"
93,"spotify:track:1K3CXUYKhLYN7koLW5WQjX","Thắng","Xin Lỗi","Thắng",5,97,21,"151840"
94,"spotify:track:45Mswno1F7FoZkcmQkp7fi","Wren Evans","Thích Em Hơi Nhiều","Universal Music Indochina",1,91,118,"151735"
95,"spotify:track:4bjN59DRXFRxBE1g5ne6B1","Agust D","Haegeum","BIGHIT MUSIC",1,98,22,"151575"
96,"spotify:track:5qbjUmVV1yOOjcMOInNPYD","Kai Đinh, MIN, GREY D","để tôi ôm em bằng giai điệu này","Yin Yang Media",18,84,39,"151188"
97,"spotify:track:7h2zqUH4bYyknNUxsYnS5V","PhucXp, Freak D","Như Anh Đã Thấy Em","MaiDao Music",33,99,39,"150487"
98,"spotify:track:5PFMVgxcZ5BXQQHCi8vsCM","RAP VIỆT, 24k.Right, Sofia","Truy Lùng Bảo Vật (feat. 24k.Right & Sofia)","DAT VIET VAC",38,38,3,"148757"
99,"spotify:track:6A1IbMKwjvXibcrU1sdqKH","MONO, Onionn.","Em Là","M Music Records",8,100,54,"147426"
100,"spotify:track:7LVrrX8pkzI9fMF88nGabt","Đen, JustaTee","Đi Về Nhà","Đen",3,103,144,"144890"
101,"spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ","ROSÉ","On The Ground","YG Entertainment",1,90,78,"143813"
102,"spotify:track:5v3J1lYjtJgEM1buAa1Oe5","16 Typh, MASTAL","M. (feat. MASTAL)","Spacespeakers",102,-1,1,"143283"
103,"spotify:track:2OBZtEg8DXhICWYd6yvicf","RAP VIỆT, 24k.Right","Từ A Đến Z (feat. 24k.Right)","DAT VIET VAC",53,70,4,"142380"
