rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7mXuWTczZNxG5EDcjFEuJR","Peso Pluma, Gabito Ballesteros, Junior H","LADY GAGA","Double P Records",1,1,4,"10775403"
2,"spotify:track:1UMm1Qs3u59Wvk53zBUE8r","Fuerza Regida","SABOR FRESA","Rancho Humilde/Street Mob Records",2,2,4,"10294616"
3,"spotify:track:7ABLbnD53cQK00mhcaOUVG","Myke Towers","LALA","WEA Latina",3,6,3,"9078863"
4,"spotify:track:1haJsMtoBhHfvuM7XWuT3W","Junior H, Peso Pluma","El Azul","WEA Latina",3,4,23,"8727646"
5,"spotify:track:368eeEO3Y2uZUQ6S5oIjcu","Fuerza Regida","TQM","Rancho Humilde/Street Mob Records",1,3,9,"8673957"
6,"spotify:track:7bPp2NmpmyhLJ7zWazAXMu","Peso Pluma, Grupo Frontera","TULUM","Double P Records",5,5,3,"7943760"
7,"spotify:track:6pD0ufEQq0xdHSsRbg9LBK","Grupo Frontera, Bad Bunny","un x100to","Rimas Entertainment LLC.",2,7,14,"7843933"
8,"spotify:track:2UW7JaomAMuX9pZrjVpHAU","Yng Lvcas, Peso Pluma","La Bebe - Remix","WM Mexico",2,9,18,"7031180"
9,"spotify:track:3qQbCzHBycnDpGskqOWY0E","Eslabon Armado, Peso Pluma","Ella Baila Sola","DEL Records",1,8,18,"6894357"
10,"spotify:track:5AqiaZwhmC6dIbgWrD5SzV","Bizarrap, Peso Pluma","Peso Pluma: Bzrp Music Sessions, Vol. 55","DALE PLAY Records",1,10,8,"6679526"
11,"spotify:track:4JdSXF2p71cr8uCY3UiJM0","Yahritza Y Su Esencia, Grupo Frontera","Frágil","Lumbre Music/Columbia",9,12,15,"6503320"
12,"spotify:track:25OeKzcqakFPaJlXHPE5lm","Carin Leon","Primera Cita","Socios Music, LLC",12,13,12,"6318868"
13,"spotify:track:1oWkcc7hQdVYPQMyQ6AFov","Natanael Cano","Mi Bello Angel","WEA Latina",4,11,3,"6226801"
14,"spotify:track:3HOKxuTDmNVmIlCIpBiD8m","Peso Pluma, Jasiel Nuñez","LAGUNAS","Double P Records",14,16,4,"5565763"
15,"spotify:track:3RA55zrRkyPK8Fd86hrMy8","Peso Pluma, Junior H","LUNA","Double P Records",4,14,4,"5430554"
16,"spotify:track:7ro0hRteUMfnOioTFI5TG1","Bad Bunny","WHERE SHE GOES","Rimas Entertainment LLC",6,15,9,"5319009"
17,"spotify:track:6Um358vY92UBv5DloTRX9L","Carin Leon, Grupo Frontera","Que Vuelvas","BorderKid Records/Sony Music Latin",2,19,32,"4972197"
18,"spotify:track:4eMKD8MRroxCqugpsxCCNb","Tainy, Bad Bunny","MOJABI GHOST","NEON16, LLC",18,18,3,"4962971"
19,"spotify:track:7x9aauaA9cu6tyfpHnqDLo","Jung Kook, Latto","Seven (feat. Latto)","BIGHIT MUSIC",19,-1,1,"4874852"
20,"spotify:track:6TBzRwnX2oYd8aOrOuyK1p","Oscar Maydon, Junior H","Fin de Semana","Rancho Humilde",4,17,27,"4857872"
21,"spotify:track:6f8wbdo8KU5ETWJA7lapgS","Peso Pluma","BYE","Double P Records",8,21,8,"4515450"
22,"spotify:track:1piak4R3yW4otWWyaSqyCH","Junior H, Peso Pluma, Gabito Ballesteros","El Tsurito","WEA Latina",13,23,15,"4375260"
23,"spotify:track:3kf0WdFOalKWBkCCLJo4mA","Chino Pacas","El Gordo Trae El Mando","Street Mob Records/PFL/Geffen Records",6,20,24,"4348886"
24,"spotify:track:2VzCjpKvPB1l1tqLndtAQa","Peso Pluma","Por Las Noches","Worms Music",7,22,36,"4336672"
25,"spotify:track:0cNSq9T5l8gZnpY14rsTR2","Peso Pluma, Natanael Cano","PRC","Double P Records",1,26,26,"4207314"
26,"spotify:track:0xGZjxYqcNQ8WqxyeZ4eSN","Peso Pluma","RUBICON","Double P Records",24,24,4,"4123609"
27,"spotify:track:6XSqqQIy7Lm7SnwxS4NrGx","Feid, Young Miko","CLASSY 101","UMLE - Latino",18,27,16,"4105493"
28,"spotify:track:0qCPD6ilr9nXkI4KVZgcns","Eden Muñoz, Junior H","Abcdario","Lizos Music",7,25,10,"4051619"
29,"spotify:track:0UbesRsX2TtiCeamOIVEkp","Fuerza Regida, Natanael Cano","Ch y la Pizza","Rancho Humilde/Street Mob Records",6,29,33,"3877349"
30,"spotify:track:7uuqrSuCjWxPTCVyOeGMyt","Michelle Maciel, Eden Muñoz","CCC","DALE PLAY Records / Solido Records",30,36,10,"3844302"
31,"spotify:track:1VvoSJiPG9dFsDQjTkACvG","Natanael Cano, Peso Pluma, Gabito Ballesteros","AMG","WEA Latina",1,30,34,"3825422"
32,"spotify:track:6XbtvPmIpyCbjuT0e8cQtp","Quevedo","Columbia","Quevedo",32,75,2,"3690548"
33,"spotify:track:2hn2zOA2XFlv6DSmesylrL","Ryan Castro, Peso Pluma, SOG","QUEMA","Sony Music Latin",33,-1,1,"3617520"
34,"spotify:track:0FkD2FHEZrZIofVkY6XPFK","Tito Double P, Joel De La P, Luis R Conriquez","DEMBOW BÉLICO","Double P Records",11,35,6,"3573586"
35,"spotify:track:55ZATsjPlTeSTNJOuW90pW","Cartel De Santa, La Kelly","Shorty Party","Babilonia Music, S.A. De C.V.",1,32,20,"3567091"
36,"spotify:track:0IKeDy5bT9G0bA7ZixRT4A","Fuerza Regida, Grupo Frontera","Bebe Dame","Rancho Humilde/Street Mob Records",1,33,30,"3566787"
37,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",36,42,35,"3563141"
