rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:30D9x5LFgL2o9xidjX2wtE","Soolking, Gazo","Casanova","Universal Music MENA Distributed Labels",1,4,3,"2212091"
2,"spotify:track:2BvjmY4Mp5q1AHL0laetd6","Heuss L'enfoiré, Gazo","Saiyan","150 Prod / Straw Production",2,3,8,"2198178"
3,"spotify:track:0EzNyXyU7gHzj2TN8qYThj","SDM","Bolide allemand","92i / Capitol Music France",1,1,34,"1986706"
4,"spotify:track:4wNyrbY6B2Okii8VeKo2B2","Tiakola","Meuda","Wati-B",2,2,61,"1844255"
5,"spotify:track:1A3eBtA4ath65H7PFySd6l","Freeze corleone","Shavkat","MMS CORP",5,-1,1,"1782530"
6,"spotify:track:0XGBe8T2n2XTdesQgjQQIY","Naps, Gazo, Ninho","C'est carré le S","Ok Many industrie",1,5,13,"1456590"
7,"spotify:track:2t0sbwkCuLSS8LKFanHEZu","JEY BROWNIE, FLEM KGB","GTB","ATT Music Productions",7,8,5,"1382787"
8,"spotify:track:5dSfZLxT4QUN4maDM5H2ZW","NAZAKEBLACK, Naza, KeBlack","1,2,3 Soleil","Capricarolesque Industry - Dayeden Musik",8,12,7,"1355667"
9,"spotify:track:3Iy4j2lCqW8BXGkFk21U6F","Ninho, Central Cee","Eurostar (feat. Central Cee)","Rec. 118/Jefe Production",1,6,4,"1316511"
10,"spotify:track:7d391WfC0HtftRcetDFQUy","PLK","Nouvelles","Panenka Music",3,11,15,"1310777"
11,"spotify:track:1xs8bOvm3IzEYmcLJVOc34","Ayra Starr","Rush","Mavin Records",6,7,28,"1302258"
12,"spotify:track:7EO5oDxrq2dvYDgBjFvFYY","No Limit, Gazo, Damso","LA RUE","NO LIMIT PROD",1,10,11,"1282671"
13,"spotify:track:24JrEVHDfohup0ypuOV7os","Werenoi","Laboratoire","PLR Music / PGP Records / Allpoints",9,9,20,"1260739"
14,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","Loreen","Tattoo","Universal Music AB",12,16,11,"1241782"
15,"spotify:track:609E1JCInJncactoMmkDon","ROSALÍA, Rauw Alejandro","BESO","Columbia Records/Duars Entertainment/Sony Music Latin",15,22,18,"1225601"
16,"spotify:track:6pIciAIov7TP5Zj4PTN9rc","Vacra","Tiki Taka","Universal Music Division Carthage Music",12,14,30,"1215887"
17,"spotify:track:66TAAKeoOD0cFpVRug9IXZ","PLK","Demain","Panenka Music",1,13,15,"1114998"
18,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",10,18,15,"1112551"
19,"spotify:track:1vYXt7VSjH9JIM5oRRo7vA","Dua Lipa","Dance The Night - From Barbie The Album","Atlantic Records",19,67,9,"1057233"
20,"spotify:track:3BKD1PwArikchz2Zrlp1qi","David Guetta, Anne-Marie, Coi Leray","Baby Don't Hurt Me","Parlophone UK",11,15,16,"1053482"
21,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,19,28,"1046052"
22,"spotify:track:55Q180Og5mkW2XeGPjB7yn","Morad, Jul","Se Grita","M.D.L.R",21,21,10,"1042362"
23,"spotify:track:16FTTvpIgihyei3EBNw1jd","GAULOIS, Ninho","Jolie (feat. Ninho)","La G Corp / Tiens Tiens Retiens",1,17,28,"1014532"
24,"spotify:track:2F2p7b5Xq20mRyEeWYaeUF","Purple Disco Machine, Kungs, Julian Perretta","Substitution (feat. Julian Perretta)","Columbia Local",23,23,15,"1008137"
25,"spotify:track:1NS6X0RWyNp0KzCCmCCwlu","Nahir, Vacra","Piranha (feat. Vacra)","AWA",20,20,9,"983339"
26,"spotify:track:0ma3NlsPqinnkehSwvXtSd","Werenoi, Ninho","Ciao","PLR Music / PGP Records / Allpoints",6,24,20,"931984"
