rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,1,65,"4484791"
2,"spotify:track:2KslE17cAJNHTsI2MI0jb2","Jung Kook","Standing Next to You","BIGHIT MUSIC",1,2,48,"2668061"
3,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,3,12,"2232549"
4,"spotify:track:41DlPJXKTCypXdf2eSqa03","Vũ., Binz","bình yên","WM Vietnam",4,4,6,"1257105"
5,"spotify:track:3COYA2vgfcUhDyRlVpZy5p","tlinh, Low G","PHÓNG ZÌN ZÌN","M Music Records",5,6,3,"1229286"
6,"spotify:track:2oVLEoBVDvYrGmzrU7dEm5","ANH TRAI ""SAY HI"", Dương Domic","TRÀN BỘ NHỚ (feat. Dương Domic)","Anh Trai Say Hi",5,7,5,"993330"
7,"spotify:track:68vprHs3lxe8uNUpyXZcM8","ANH TRAI ""SAY HI"", HIEUTHUHAI, Dương Domic, Song Luân, JSOL, Trần Đăng Dương","SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương)","Anh Trai Say Hi",7,8,4,"944950"
8,"spotify:track:0SLzsfxED15vyUccX4bCqo","tlinh, Low G","HOP ON DA SHOW","M Music Records",5,5,4,"941138"
9,"spotify:track:4nXrVH5xwN1w6TpmP7uu8n","HIEUTHUHAI, marzuz","Exit Sign","M Music Records",8,11,52,"828947"
10,"spotify:track:2GE2p2dFpxp7OIz2QOFBzW","ANH TRAI ""SAY HI"", HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều, Isaac","KIM PHÚT, KIM GIỜ (feat. HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều & Isaac)","Anh Trai Say Hi",5,9,7,"815537"
