rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0WCxpmafw3tOlUmiilGbsy","Peso Pluma, Gabito Ballesteros, Junior H","LADY GAGA","Double P Records",1,-1,1,"14929234"
2,"spotify:track:1UMm1Qs3u59Wvk53zBUE8r","Fuerza Regida","SABOR FRESA","Rancho Humilde/Street Mob Records",2,-1,1,"13027133"
3,"spotify:track:368eeEO3Y2uZUQ6S5oIjcu","Fuerza Regida","TQM","Rancho Humilde/Street Mob Records",1,2,6,"11537534"
4,"spotify:track:4I1OcJiqk279qLaI2OAecB","Peso Pluma, Junior H","LUNA","Double P Records",4,-1,1,"10913155"
5,"spotify:track:5AqiaZwhmC6dIbgWrD5SzV","Bizarrap, Peso Pluma","Peso Pluma: Bzrp Music Sessions, Vol. 55","DALE PLAY Records",1,1,5,"9332678"
6,"spotify:track:1haJsMtoBhHfvuM7XWuT3W","Junior H, Peso Pluma","El Azul","WEA Latina",3,4,20,"9205626"
7,"spotify:track:6pD0ufEQq0xdHSsRbg9LBK","Grupo Frontera, Bad Bunny","un x100to","Rimas Entertainment LLC.",2,5,11,"9067359"
8,"spotify:track:3qQbCzHBycnDpGskqOWY0E","Eslabon Armado, Peso Pluma","Ella Baila Sola","DEL Records",1,3,15,"9030575"
9,"spotify:track:2UW7JaomAMuX9pZrjVpHAU","Yng Lvcas, Peso Pluma","La Bebe - Remix","WM Mexico",2,6,15,"8148743"
10,"spotify:track:4JdSXF2p71cr8uCY3UiJM0","Yahritza Y Su Esencia, Grupo Frontera","Frágil","Lumbre Music/Columbia",9,9,12,"6871982"
11,"spotify:track:2IESJGeddbtwiVr4ug0SN3","Peso Pluma, Edgardo Nuñez, Los Dareyes De La Sierra","VVS","Double P Records",11,-1,3,"6477323"
12,"spotify:track:57fyAFYS2zPTPMOQP1DZUn","Peso Pluma","BYE","Double P Records",8,8,5,"6462888"
13,"spotify:track:2mpoNBkngUEwnaKoBhZ0vl","Peso Pluma, Natanael Cano","PRC","Prajin Parlay Inc dba Prajin Records / Rancho Humilde / Los CT",1,7,23,"6329607"
14,"spotify:track:7ro0hRteUMfnOioTFI5TG1","Bad Bunny","WHERE SHE GOES","Rimas Entertainment LLC",6,10,6,"6306609"
15,"spotify:track:3kf0WdFOalKWBkCCLJo4mA","Chino Pacas","El Gordo Trae El Mando","Street Mob Records/PFL/Geffen Records",6,15,21,"5780143"
16,"spotify:track:6TBzRwnX2oYd8aOrOuyK1p","Oscar Maydon, Junior H","Fin de Semana","Rancho Humilde",4,12,24,"5717872"
17,"spotify:track:0FkD2FHEZrZIofVkY6XPFK","Tito Double P, Joel De La P, Luis R Conriquez","DEMBOW BÉLICO","Double P Records",11,11,3,"5478932"
18,"spotify:track:6Um358vY92UBv5DloTRX9L","Carin Leon, Grupo Frontera","Que Vuelvas","BorderKid Records/Sony Music Latin",2,14,29,"5414770"
19,"spotify:track:25OeKzcqakFPaJlXHPE5lm","Carin Leon","Primera Cita","Socios Music, LLC",19,20,9,"5381895"
20,"spotify:track:1lRtH4FszTrwwlK5gTSbXO","Natanael Cano, Peso Pluma, Gabito Ballesteros","AMG","WEA Latina",1,13,31,"5366286"
21,"spotify:track:59vyx2m4EpPk7tk2PzV075","Peso Pluma, Jasiel Nuñez","ROSA PASTEL","Double P Records",19,29,10,"5241592"
22,"spotify:track:0qCPD6ilr9nXkI4KVZgcns","Eden Muñoz, Junior H","Abcdario","Lizos Music",7,18,7,"4915443"
23,"spotify:track:4j1k2svbEPhcsMqYZYL8jN","Peso Pluma, Jasiel Nuñez","LAGUNAS","Double P Records",23,-1,1,"4911140"
24,"spotify:track:0UbesRsX2TtiCeamOIVEkp","Fuerza Regida, Natanael Cano","Ch y la Pizza","Rancho Humilde/Street Mob Records",6,16,30,"4865377"
25,"spotify:track:3hSV42Sx3dAaYwjOPZgubn","Peso Pluma, Natanael Cano","CARNAL","Double P Records",25,-1,1,"4784859"
26,"spotify:track:2VzCjpKvPB1l1tqLndtAQa","Peso Pluma","Por Las Noches","Worms Music",7,17,33,"4678884"
27,"spotify:track:4Fs2x6hJPy97PcTjGECLVX","Peso Pluma","RUBICON","Double P Records",27,-1,1,"4419661"
28,"spotify:track:6XSqqQIy7Lm7SnwxS4NrGx","Feid, Young Miko","CLASSY 101","UMLE - Latino",18,21,13,"4338662"
29,"spotify:track:2NFadq6pUeiVEihLvUlOSr","Bizarrap, Rauw Alejandro","Rauw Alejandro: Bzrp Music Sessions, Vol. 56","DALE PLAY Records",29,-1,1,"4248265"
30,"spotify:track:5RcxRGvmYai7kpFSfxe5GY","Becky G, Peso Pluma","CHANEL","Kemosabe Records/RCA Records",10,19,13,"4042123"
31,"spotify:track:0IKeDy5bT9G0bA7ZixRT4A","Fuerza Regida, Grupo Frontera","Bebe Dame","Rancho Humilde/Street Mob Records",1,26,27,"3933457"
32,"spotify:track:0DWdj2oZMBFSzRsi2Cvfzf","KAROL G, Shakira","TQG","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",1,25,18,"3923034"
33,"spotify:track:7Lkxvfl2rkNYWS4kBDCQtN","Peso Pluma, Blessd","Las Morras","Prajin Parlay Inc dba Prajina Records / Worms Music / Warner Music Colombia / Warner Music Latina / JM WORLD MUSIC / CIGOL",16,22,12,"3920419"
34,"spotify:track:55ZATsjPlTeSTNJOuW90pW","Cartel De Santa, La Kelly","Shorty Party","Babilonia Music, S.A. De C.V.",1,24,17,"3881124"
35,"spotify:track:1piak4R3yW4otWWyaSqyCH","Junior H, Peso Pluma, Gabito Ballesteros","El Tsurito","WEA Latina",13,23,12,"3865852"
36,"spotify:track:1Fuc3pBiPFxAeSJoO8tDh5","El Chachito, Junior H","En Paris","Rancho Humilde",12,28,27,"3847413"
37,"spotify:track:4DG7YsCm7BZL6p9LbJkC04","Peso Pluma","NUEVA VIDA","Double P Records",37,-1,1,"3837314"
38,"spotify:track:6X5WZbJzXtk6aO03HlxuZ9","Eslabon Armado, Luis R Conriquez","Así Lo Quiso Dios","DEL Records",26,30,9,"3775356"
39,"spotify:track:17js0w8GTkTUFGFM6PYvBd","Fuerza Regida, Peso Pluma","Igualito a Mi Apá","Rancho Humilde/Street Mob Records",19,27,23,"3748564"
40,"spotify:track:2RfgqSStQTI0QbHsYxtfzr","Peso Pluma","ZAPATA","Double P Records",40,-1,1,"3555780"
41,"spotify:track:1foNLbvX6yP0tMs3eAXspd","El Alfa, Peso Pluma","PLEBADA","EL JEFE RECORDS LLC",32,32,3,"3511093"
42,"spotify:track:3IMuuBcKSeFqQSlF2XluA1","Natanael Cano","Pacas De Billetes","WEA Latina",18,31,9,"3408986"
43,"spotify:track:5hNvpD3zyWUv1i7L1SN69P","Peso Pluma, Tito Double P","GAVILÁN II","Double P Records",43,-1,1,"3388274"
44,"spotify:track:4PA1wK0leCjmRZlP5dQ8Lv","Sky Rompiendo, Feid, Myke Towers","El Cielo","Sony Music Latin",32,35,4,"3265274"
45,"spotify:track:1RGlfmdvcfatN0ZLOmzanS","Junior H","El Hijo Mayor","WEA Latina",22,34,50,"3220247"
46,"spotify:track:3exe4YcyPO5utmTZcbvQkm","Peso Pluma, Eladio Carrion","77","Double P Records",35,127,8,"3195030"
47,"spotify:track:7uuqrSuCjWxPTCVyOeGMyt","Michelle Maciel, Eden Muñoz","CCC","DALE PLAY Records / Solido Records",46,46,7,"3183847"
48,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",36,36,32,"3160985"
49,"spotify:track:4PpktF1wMyXtNgADgcdgqT","Bellakath, Profeta Yao Yao, Smi-Lee","Y Yo Me Le Pego","La Mafia del Perreo",33,33,6,"3129593"
50,"spotify:track:46FdwGMcgz6gik4RCpWBAW","Oscar Maydon, El Padrinito Toys","Los Collares","Rancho Humilde",13,39,38,"3108513"
51,"spotify:track:3KZCP2StVGdWkOKyRZNWA4","Plan B","Es un Secreto","Pina Records",42,42,68,"2960674"
