rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",1,-1,1,"4621573"
2,"spotify:track:2HRgqmZQC0MC7GeNuDIXHN","Jung Kook, Latto","Seven (feat. Latto) (Explicit Ver.)","BIGHIT MUSIC",1,1,54,"2035994"
3,"spotify:track:2KslE17cAJNHTsI2MI0jb2","Jung Kook","Standing Next to You","BIGHIT MUSIC",1,2,37,"1634856"
4,"spotify:track:1agDCV4zQqaFwJQNsTgmL1","Jimin, Loco","Smeraldo Garden Marching Band (feat. Loco)","BIGHIT MUSIC",1,4,4,"1323926"
5,"spotify:track:31VNCmwspR7nVJ6kruUuJt","Sơn Tùng M-TP","Đừng Làm Trái Tim Anh Đau","Universal Music Indochina Distributed Labels",1,3,7,"1095886"
6,"spotify:track:2N0SPREDYqILVEFSsWF5N5","V","Love Me Again","BIGHIT MUSIC",2,5,50,"893636"
7,"spotify:track:3LWVXp636uLT356Rj08Jaz","Jimin","Be Mine","BIGHIT MUSIC",7,-1,1,"720754"
8,"spotify:track:3d2bsbugow8JiNvuaRupFH","Jimin, Sofia Carson","Slow Dance (feat. Sofia Carson)","BIGHIT MUSIC",8,-1,1,"681558"
9,"spotify:track:3EQjXzlXY0dyOovq0Awe91","ANH TRAI ""SAY HI"", RHYDER, Dương Domic, Pháp Kiều","HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)","Anh Trai Say Hi",9,30,2,"644248"
10,"spotify:track:6qafqn8bBMy7t5c5WqpyRk","Jimin","Closer Than This","BIGHIT MUSIC",3,77,12,"642174"
11,"spotify:track:3Alwi53Ahc2GwHgvel42b2","Lou Hoàng","Ngày Đẹp Trời Để Nói Chia Tay","WM Vietnam",4,7,6,"574519"
12,"spotify:track:4nXrVH5xwN1w6TpmP7uu8n","HIEUTHUHAI, marzuz","Exit Sign","M Music Records",10,10,41,"564975"
13,"spotify:track:6f7M5UzYYeLFCMIBQhxk2J","Rhymastic","Lặng","Universal Music Indochina Distributed Labels",13,24,3,"563417"
14,"spotify:track:7gMfVc4zfNIxuMyMGglOHa","Jimin","Rebirth (Intro)","BIGHIT MUSIC",14,-1,1,"536158"
15,"spotify:track:4fj4Jn4nw8fGX8xdbCntJf","CoolKid, RHYDER","Sau Cơn Mưa","MaiDao Music",8,13,47,"505384"
16,"spotify:track:0PBTlQ84CBJF0tBnKGmQa6","V","FRI(END)S","BIGHIT MUSIC",1,22,19,"495664"
