rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5yyYL1FpimADTIftYQU0cg","Dlala Thukzin, Zaba, Sykes","iPlan","Dlala Records (PTY) Ltd",1,1,8,"510029"
2,"spotify:track:5C9h6ZyskUiyAVDmhSfSdP","Mellow & Sleazy, SjavasDaDeejay, TitoM, Tman Xpress","Imnandi lento (feat. Tman Xpress)","Sound African Recordings",1,2,12,"483764"
3,"spotify:track:4URabg9AGHasjFEVdTbWcC","Kamo Mphela, Tyler ICU, Khalil Harrison, Baby S.O.N","Dalie (feat. Baby S.O.N)","KAMO MPHELA ENTERTAINMENT",3,3,3,"437684"
4,"spotify:track:7JbLSEDlRdoJaXk5ddZae2","Mthandeni SK, Lwah Ndlunkulu","Paris","Mthandeni Music Production",4,5,13,"406531"
5,"spotify:track:3pImmSzeKex5ffzsDoaL3z","Bassie, Aymos, T-Man SA","Izenzo","Djs Production Pty Ltd",5,8,11,"328520"
6,"spotify:track:5aIVCx5tnk0ntmdiinnYvw","Tyla","Water","FAX Records/Epic",4,4,10,"323543"
7,"spotify:track:1ng4byy7mejezJ08hs4P7R","Sam Deep, Njelic, Aymos","Isgubhu","Universal Music (Pty) Ltd.",6,7,10,"312407"
8,"spotify:track:6Kijtp0DB6VwcoJIw7PJ9W","Kabza De Small, Mthunzi, DJ Maphorisa, Young Stunna, Sizwe Alakine, Umthakathi Kush","Imithandazo (feat. Young Stunna, DJ Maphorisa, Sizwe Alakine & Umthakathi Kush)","Piano Hub",8,16,2,"304709"
9,"spotify:track:4J1H4EuucGhhYfcPpYCBRr","DJ Stokie, Zee_nhle, Omit ST, Sobzeen","Awukhuzeki","Universal Music (Pty) Ltd.",1,6,21,"293888"
10,"spotify:track:1eOOCRtXcPwK8qG8VjtczJ","Harrycane, Master KG, Eemoh, DJ Latimmy","Dubula (feat. DJ Latimmy) - Remake","Wanitwa Mos Entertainment",10,-1,1,"283564"
11,"spotify:track:5tpft20jhQvRlG3O7XfwWy","Tyler ICU, Tumelo_za, DJ Maphorisa, Nandipha808, Ceeka RSA, Tyrone Dee","Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)","New Money Gang Records",1,9,28,"263130"
12,"spotify:track:7Gc7tNSocAypLct0MYYzmk","Felo Le Tee, LeeMcKrazy, Keynote","Yini Ngathi (Insane)","New Money Gang Records",10,10,4,"252477"
