rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6XbtvPmIpyCbjuT0e8cQtp","Quevedo","Columbia","Quevedo",1,1,8,"5428836"
2,"spotify:track:7ABLbnD53cQK00mhcaOUVG","Myke Towers","LALA","WEA Latina",1,2,11,"4444008"
3,"spotify:track:6irysuQyZWd7Bjj7ePiOs2","JHAYCO","Holanda","N&E Entertainment LLC",3,3,5,"4171337"
4,"spotify:track:0EhuGnOS6fTc5l5UNtDEH2","SAIKO, Quevedo, Feid, Mora","POLARIS - Remix","2023 Rimas Entertainment LLC.",1,4,12,"3274938"
5,"spotify:track:21N77gfWYoQDvrLvaeiQgi","Rauw Alejandro, Bizarrap","BABY HELLO","Sony Music Latin/Duars Entertainment",2,5,10,"3092759"
6,"spotify:track:0QRHOAeU8JRaVVn3UoZBih","Mora, SAIKO","REINA","Rimas Entertainment LLC",6,-1,1,"2901054"
7,"spotify:track:1Hs1uUl8o2VtDp1DABFq0O","LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK","Los del Espacio","WEA Latina",3,7,13,"2775728"
8,"spotify:track:5iilNoD56jD3FJ3bM9tMP0","Omar Montes, SAIKO, Tunvao","Arena y Sal","Sony Music Latin",5,6,15,"2740437"
9,"spotify:track:1MB8kTH7VKvAMfL9SHgJmG","Sebastian Yatra, Manuel Turizo, Beéle","VAGABUNDO","UMLE - Latino",3,8,16,"2602979"
10,"spotify:track:0nfnCp3NNcUjksmxd5xqEG","Ozuna, Davido","Eva Longoria","Aura Music Corp.",10,10,5,"2516102"
11,"spotify:track:51FvjPEGKq2zByeeEQ43V9","Marshmello, Manuel Turizo","El Merengue","Sony Music Latin",4,9,26,"2469587"
12,"spotify:track:1zTzz7nUxA2UxE6NhNTWSF","Aitana, Rels B","miamor","Universal Music Spain S.L.",12,-1,1,"2301968"
13,"spotify:track:6XSqqQIy7Lm7SnwxS4NrGx","Feid, Young Miko","CLASSY 101","UMLE - Latino",4,11,22,"2222520"
14,"spotify:track:2iIBpwP4FyQ95xgVail3yr","Emilia, LUDMILLA, ZECCA","No_se_ve.mp3","2023 WK Records",14,17,16,"2138213"
15,"spotify:track:5RqSsdzTNPX1uzkmlHCFvK","KAROL G, Peso Pluma","QLONA","Bichota/Interscope Records",15,23,3,"2126126"
16,"spotify:track:0XjX9s0XWOKZc8PLuW02wJ","Maluma","COCO LOCO","Sony Music Latin",10,12,12,"2064219"
17,"spotify:track:1LFXWfARjkBkc9Abofmgp8","Feid, ICON","FERXXO 151","UMLE - Latino",17,-1,1,"1984099"
18,"spotify:track:4PA1wK0leCjmRZlP5dQ8Lv","Sky Rompiendo, Feid, Myke Towers","El Cielo","Sony Music Latin",3,16,13,"1972746"
19,"spotify:track:20CozgjF6bshBw8cLhN23B","Vicco","Nochentera","Sony Music Entertainment",9,15,30,"1965723"
20,"spotify:track:7ro0hRteUMfnOioTFI5TG1","Bad Bunny","WHERE SHE GOES","Rimas Entertainment LLC",1,14,15,"1941228"
21,"spotify:track:0zY2rypOdM8xmsf4tUyafF","SAIKO","SUPERNOVA","2023 SAIKO",1,13,20,"1940751"
22,"spotify:track:26V1bLUk0SBYkLEwl4caPR","Chanel, Abraham Mateo","Clavaito","Sony Music Entertainment",6,18,18,"1922942"
23,"spotify:track:4rKQ8daoK0aklVptea8A9E","Lola Indigo, Quevedo","EL TONTO","Universal Music Spain S.L.",1,19,20,"1899511"
24,"spotify:track:0sfk352FO8bJUjWjIsyzSR","Mora","DONDE SE APRENDE A QUERER?","Rimas Entertainment LLC",24,-1,1,"1880185"
25,"spotify:track:5NxgenNnK2EXDfzkO8oKqt","SAIKO","Antidepresivos","2023 SAIKO",17,30,4,"1745635"
26,"spotify:track:0Sfn2TYbpQtCGMBf6C0Y6T","Quevedo, Myke Towers","PLAYA DEL INGLÉS","Quevedo",2,20,38,"1721078"
27,"spotify:track:609E1JCInJncactoMmkDon","ROSALÍA, Rauw Alejandro","BESO","Columbia Records/Duars Entertainment/Sony Music Latin",1,21,23,"1682778"
28,"spotify:track:4rQu72zFJz3qne1bnEkVSt","Álvaro De Luna","Todo Contigo","WM Spain",13,26,24,"1680137"
29,"spotify:track:3tt9i3Hhzq84dPS8H7iSiJ","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",1,25,66,"1662840"
30,"spotify:track:2NFadq6pUeiVEihLvUlOSr","Bizarrap, Rauw Alejandro","Rauw Alejandro: Bzrp Music Sessions, Vol. 56","DALE PLAY Records",1,22,11,"1655272"
31,"spotify:track:1uFAI2C6r3YBQmXCAPGzZv","Mora","PASAJERO","Rimas Entertainment LLC",31,-1,1,"1643499"
32,"spotify:track:0Iozrbed8spxoBnmtBMshO","Quevedo","WANDA","Quevedo",5,27,32,"1611067"
33,"spotify:track:5xSt1wxZobFcLzHrFakv6z","SAIKO","COSAS QUE NO TE DIJE","WM Spain",29,29,5,"1579039"
