rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1eldTykrnkEBLX41bk5eMw","Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa","Petit génie","Universal Music Distributed Labels",1,1,21,"3541407"
2,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",2,12,36,"2872849"
3,"spotify:track:2PWJx5FwMrMVEaTjwYait1","Favé, Gazo","FLASHBACK","109 Record / Morning Glory Music / Believe",2,2,15,"2760018"
4,"spotify:track:06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version","Sony Music CG",4,23,29,"2462002"
5,"spotify:track:2HafqoJbgXdtjwCOvNEF14","iñigo quintero","Si No Estás","Acqustic",1,3,14,"2212620"
6,"spotify:track:2ImdwbujxKFxN1UxEvf2dD","KeBlack","LAISSE MOI","Motema records",2,4,16,"2137940"
7,"spotify:track:30D9x5LFgL2o9xidjX2wtE","Soolking, Gazo","Casanova","Universal Music MENA Distributed Labels",1,8,25,"2032330"
8,"spotify:track:1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year","Columbia",8,54,14,"1860446"
9,"spotify:track:26Anqi86HCCG57L5CE0gTr","Jul, SDM","J'fais plaisir à la zone","D'Or et de Platine",4,6,3,"1855446"
10,"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Sia","Snowman","Monkey Puzzle/Atlantic",10,39,21,"1841478"
11,"spotify:track:3oUEzTAoOxqZHN4xiqTGqJ","Yamê","Bécane - A COLORS SHOW","COLORSxSTUDIOS",5,5,6,"1781723"
12,"spotify:track:2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!","Capitol Records",12,51,18,"1766695"
13,"spotify:track:2BvjmY4Mp5q1AHL0laetd6","Heuss L'enfoiré, Gazo","Saiyan","150 Prod / Straw Production",1,10,30,"1678067"
14,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",6,9,15,"1661779"
15,"spotify:track:5RJcEoBhxDo8QgmKfr3JG8","Gazo, Tiakola","NOTRE DAME","BSB PROD",3,7,4,"1655081"
16,"spotify:track:2QcTf5lLMrrWTiElDInpTb","Dadju, Tayc","I love you","Play Two",12,14,3,"1543982"
17,"spotify:track:1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas","Reprise",17,66,20,"1539571"
18,"spotify:track:0EzNyXyU7gHzj2TN8qYThj","SDM","Bolide allemand","92i / Capitol Music France",1,11,56,"1513017"
19,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",19,30,7,"1431680"
20,"spotify:track:7fUYUcWy853HS8YJn0b3Sr","The Ronettes","Sleigh Ride","Legacy Recordings",20,81,9,"1431446"
21,"spotify:track:2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree","MCA Nashville",21,74,14,"1368061"
22,"spotify:track:2lbKZKVRX54sPoNKZyp56H","Jul","Beuh d'Hollande","D'Or et de Platine",22,29,3,"1307276"
23,"spotify:track:4MpqiN2moRQR2t0DO43MZH","SANTA","Popcorn Salé","Parlophone (France)",22,22,17,"1299409"
24,"spotify:track:24JrEVHDfohup0ypuOV7os","Werenoi","Laboratoire","PLR Music / PGP Records / Allpoints",9,18,42,"1294323"
25,"spotify:track:3bK1zVFBKIzYjmptmI4NsJ","Ofenbach, Norma Jean Martine","Overdrive (feat. Norma Jean Martine)","Elektra France",17,20,9,"1290662"
26,"spotify:track:5o4XJKRxUK6nXhFLAIS33A","Sia","Gimme Love","Monkey Puzzle/Atlantic",15,16,12,"1271258"
